Etablissement d'accueil;MEF STAT 11;Voeu de recensement O/N;Statut Offre de formation;Capacité carte scolaire;Demandes vœux 1;Famille de métiers;nb_apparitions_uai_mefstat;mef_stat_terminale
0030061A;23820023405;N;ST;15;21;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0030061A;23820025012;N;ST;13;13;;1;23830025012
0030061A;23820025510;N;ST;24;24;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0030061A;23820031212;N;ST;30;32;RELATION CLIENT;1;23830031212
0030094L;23211033003;N;ST;19;6;;1;
0030094L;23811021112;N;ST;32;29;;1;23831021112
0030094L;23811021404;N;ST;19;15;;1;23831021404
0030094L;23811033001;N;ST;27;29;;1;23831033001
0030105Y;23210022139;N;ST;12;6;;1;
0030105Y;23210033412;N;ST;12;0;;1;
0030105Y;23810030003;N;ST;24;4;;1;23830030003
0030105Y;23810033404;N;ST;24;11;;1;23830033404
0030105Y;23810034403;N;ST;12;26;;1;23830034403
0030105Y;23820022106;N;ST;12;2;HOTELLERIE RESTAURATION;1;23830022106
0030105Y;23820030004;N;ST;15;12;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0030105Y;23820033403;N;ST;12;2;HOTELLERIE RESTAURATION;1;23830033403
0030112F;23210031224;N;ST;20;8;;1;
0030112F;23810030003;N;ST;13;6;;1;23830030003
0030112F;23810031211;N;ST;30;18;;1;23830031211
0030112F;23810033006;N;ST;18;11;;1;23830033006
0030112F;23820031114;N;ST;10;8;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031114
0030112F;23820031213;N;ST;15;12;RELATION CLIENT;1;23830031213
0030112F;23820031214;N;ST;3;0;RELATION CLIENT;1;23830031214
0030112F;23820033004;N;ST;29;26;;1;23830033004
0030112F;23820033006;N;ST;18;13;;1;23830033006
0030888Z;23211033003;N;ST;35;8;;1;
0030888Z;23811021404;N;ST;35;10;;1;23831021404
0030888Z;23811022103;N;ST;35;0;;1;23831022103
0030905T;23210025223;N;ST;10;14;;1;
0030905T;23810025222;N;ST;50;47;;1;23830025222
0030905T;23810030003;N;ST;15;12;;1;23830030003
0030905T;23820025219;N;ST;24;24;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025219
0030905T;23820025220;N;ST;12;8;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025220
0030905T;23820025221;N;ST;12;9;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025221
0030905T;23820031106;N;ST;15;18;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031106
0030907V;23211021236;N;ST;35;4;;1;
0030907V;23811021112;N;ST;35;24;;1;23831021112
0030908W;23811021112;N;ST;35;15;;2;23831021112
0030908W;23811021112;N;ST;35;7;;2;23831021112
0030924N;23210022142;N;ST;12;19;;1;
0030924N;23210033411;N;ST;24;12;;1;
0030924N;23810030003;N;ST;18;9;;1;23830030003
0030924N;23820030004;N;ST;18;18;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0030924N;23820033004;N;ST;30;24;;1;23830033004
0030925P;23811033001;N;ST;35;8;;1;23831033001
0030935A;23810033605;N;ST;18;23;;1;23830033605
0030935A;23820033603;N;ST;18;5;BEAUTE ET BIEN ETRE;1;23830033603
0030955X;23211033003;N;ST;35;10;;1;
0030955X;23811022103;N;ST;35;5;;1;23831022103
0031043T;23210025218;N;ST;10;28;;1;
0031043T;23210025434;N;ST;10;7;;1;
0031043T;23810020008;N;ST;45;49;;1;23830020008
0031043T;23810025222;N;ST;20;34;;1;23830025222
0031043T;23810025408;N;ST;10;3;;1;23830025408
0031043T;23820022707;N;ST;15;12;;1;23830022707
0031043T;23820025214;N;ST;20;25;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0031043T;23820025408;N;ST;10;10;;1;23830025408
0031043T;23820025514;N;ST;12;8;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0031043T;23820025515;N;ST;18;24;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025515
0031044U;23210022142;N;ST;12;20;;1;
0031044U;23210033411;N;ST;12;11;;1;
0031044U;23810022003;N;ST;15;8;;1;23830022003
0031044U;23820022003;N;ST;15;12;MÉTIERS DE L'ALIMENTATION-BIO-INDUSTRIE-LABORATOIRE ;1;23830022003
0031044U;23820033003;N;ST;15;13;;1;23830033003
0031044U;23820033004;N;ST;30;40;;1;23830033004
0031047X;23211021130;N;ST;16;13;;2;
0031047X;23211021130;N;ST;16;16;;2;
0031047X;23811021112;N;ST;19;27;;1;23831021112
0031047X;23811021404;N;ST;19;11;;1;23831021404
0031082K;23210022142;N;ST;12;16;;1;
0031082K;23210033205;N;ST;15;46;;1;
0031082K;23810031211;N;ST;54;100;;1;23830031211
0031082K;23810033101;N;ST;24;25;;1;23830033101
0031082K;23810033404;N;ST;48;46;;1;23830033404
0031082K;23820022106;N;ST;24;32;HOTELLERIE RESTAURATION;1;23830022106
0031082K;23820031213;N;ST;50;64;RELATION CLIENT;1;23830031213
0031082K;23820031214;N;ST;10;10;RELATION CLIENT;1;23830031214
0031082K;23820033004;N;ST;30;41;;1;23830033004
0031082K;23820033101;N;ST;24;25;;1;23830033101
0031082K;23820033403;N;ST;24;16;HOTELLERIE RESTAURATION;1;23830033403
0040003G;23810031211;N;ST;15;9;;1;23830031211
0040003G;23820031212;N;ST;15;6;RELATION CLIENT;1;23830031212
0040007L;23210023006;N;ST;15;10;;1;
0040007L;23210023447;N;ST;15;10;;1;
0040007L;23210025222;N;ST;10;11;;1;
0040007L;23210031223;N;ST;15;10;;1;
0040007L;23210033616;N;ST;30;37;;1;
0040007L;23810020006;N;ST;30;17;;1;23830020006
0040007L;23810020008;N;ST;15;11;;1;23830020008
0040007L;23810025222;N;ST;20;11;;1;23830025222
0040007L;23810030003;N;ST;15;21;;1;23830030003
0040007L;23810033005;N;ST;45;42;;1;23830033005
0040007L;23820022707;N;ST;15;10;;1;23830022707
0040007L;23820023102;N;ST;15;11;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023102
0040007L;23820023203;N;ST;15;6;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
0040007L;23820025219;N;ST;10;3;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025219
0040007L;23820025220;N;ST;10;9;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025220
0040007L;23820030004;N;ST;15;15;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0040007L;23820033003;N;ST;15;2;;1;23830033003
0040007L;23820033004;N;ST;30;38;;1;23830033004
0040011R;23210022139;N;ST;12;16;;1;
0040011R;23210022142;N;ST;12;7;;1;
0040011R;23210023224;N;ST;15;5;;1;
0040011R;23210025434;N;ST;10;17;;1;
0040011R;23210025439;N;ST;15;6;;1;
0040011R;23210025524;N;ST;15;17;;1;
0040011R;23210033411;N;ST;15;11;;1;
0040011R;23210033412;N;ST;12;10;;1;
0040011R;23810020008;N;ST;15;14;;1;23830020008
0040011R;23810025222;N;ST;30;31;;1;23830025222
0040011R;23810030003;N;ST;15;28;;1;23830030003
0040011R;23810031211;N;ST;75;61;;1;23830031211
0040011R;23810033404;N;ST;24;18;;1;23830033404
0040011R;23820022106;N;ST;12;13;HOTELLERIE RESTAURATION;1;23830022106
0040011R;23820025214;N;ST;20;20;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0040011R;23820025216;N;ST;10;11;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025216
0040011R;23820025510;N;ST;30;26;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0040011R;23820030004;N;ST;15;15;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0040011R;23820031212;N;ST;15;15;RELATION CLIENT;1;23830031212
0040011R;23820031213;N;ST;30;26;RELATION CLIENT;1;23830031213
0040011R;23820031214;N;ST;30;28;RELATION CLIENT;1;23830031214
0040011R;23820033403;N;ST;12;8;HOTELLERIE RESTAURATION;1;23830033403
0040023D;23210022139;N;ST;12;11;;1;
0040023D;23210033412;N;ST;12;6;;1;
0040023D;23810030003;N;ST;15;11;;1;23830030003
0040023D;23810033404;N;ST;24;32;;1;23830033404
0040023D;23820022106;N;ST;12;15;HOTELLERIE RESTAURATION;1;23830022106
0040023D;23820030004;N;ST;15;12;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0040023D;23820033403;N;ST;12;13;HOTELLERIE RESTAURATION;1;23830033403
0040056P;23811021004;N;ST;16;13;;1;23831021004
0040056P;23811021302;N;ST;32;24;;1;23831021302
0040056P;23811021404;N;ST;16;13;;1;23831021404
0040056P;23821021004;N;ST;16;2;MÉTIERS DES PRODUCTIONS ;1;23831021004
0040056P;23821021302;N;ST;32;2;MÉTIERS DE LA NATURE - JARDIN - PAYSAGE - FORÊT ;1;23831021302
0040056P;23821021405;N;ST;16;3;MÉTIERS DE LA NATURE - JARDIN - PAYSAGE - FORÊT ;1;23831021405
0040378P;23210021002;N;ST;8;13;;1;
0040378P;23210023224;N;ST;4;6;;1;
0040378P;23210023447;N;ST;4;6;;1;
0040378P;23210025439;N;ST;4;6;;1;
0040533H;23810020104;N;ST;30;30;;1;23830020104
0040533H;23820025012;N;ST;30;26;;1;23830025012
0040577F;23811033002;N;ST;32;7;;1;23831033002
0040577F;23821033002;N;ST;32;0;;1;23831033002
0050003B;23210022142;N;ST;6;5;;1;
0050003B;23210023006;N;ST;8;4;;1;
0050003B;23810020104;N;ST;15;10;;1;23830020104
0050003B;23810030003;N;ST;15;6;;1;23830030003
0050003B;23820025012;N;ST;15;15;;1;23830025012
0050003B;23820030004;N;ST;15;17;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0050005D;23210023446;N;ST;15;10;;1;
0050005D;23210025524;N;ST;15;7;;1;
0050005D;23810020008;N;ST;15;8;;1;23830020008
0050005D;23810023404;N;ST;15;9;;2;23830023404
0050005D;23810023404;N;ST;30;10;;2;23830023404
0050005D;23810023409;N;ST;15;8;;2;23830023409
0050005D;23810023409;N;ST;30;14;;2;23830023409
0050005D;23820023404;N;ST;15;14;;2;23830023404
0050005D;23820023404;N;ST;15;15;;2;23830023404
0050005D;23820023405;N;ST;15;11;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;2;23830023405
0050005D;23820023405;N;ST;15;16;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;2;23830023405
0050005D;23820025510;N;ST;15;18;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0050008G;23210025218;N;ST;10;20;;1;
0050008G;23210025219;N;ST;10;6;;1;
0050008G;23810023007;N;ST;30;32;;1;23830023007
0050008G;23810025222;N;ST;30;26;;1;23830025222
0050008G;23810031107;N;ST;24;41;;1;23830031107
0050008G;23820023004;N;ST;15;14;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023004
0050008G;23820023005;N;ST;15;18;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023005
0050008G;23820025214;N;ST;20;28;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0050008G;23820025215;N;ST;10;11;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025215
0050008G;23820031107;N;ST;24;23;;1;23830031107
0050009H;23210022139;N;ST;12;22;;1;
0050009H;23210022142;N;ST;12;5;;1;
0050009H;23210033411;N;ST;15;10;;1;
0050009H;23210033412;N;ST;12;6;;1;
0050009H;23810030003;N;ST;15;32;;1;23830030003
0050009H;23810033005;N;ST;30;33;;1;23830033005
0050009H;23810033006;N;ST;15;33;;1;23830033006
0050009H;23810033404;N;ST;24;36;;1;23830033404
0050009H;23820022106;N;ST;12;22;HOTELLERIE RESTAURATION;1;23830022106
0050009H;23820030004;N;ST;15;17;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0050009H;23820033004;N;ST;30;35;;1;23830033004
0050009H;23820033403;N;ST;12;10;HOTELLERIE RESTAURATION;1;23830033403
0050012L;23211033003;N;ST;16;19;;1;
0050012L;23811021004;N;ST;24;31;;1;23831021004
0050012L;23811022105;N;ST;24;3;;1;23831022105
0050012L;23811033002;N;ST;24;16;;1;23831033002
0050012L;23821021004;N;ST;24;3;MÉTIERS DES PRODUCTIONS ;1;23831021004
0050012L;23821033002;N;ST;24;3;;1;23831033002
0050027C;23210031224;N;ST;15;10;;1;
0050027C;23810020008;N;ST;45;35;;1;23830020008
0050027C;23810031211;N;ST;45;44;;1;23830031211
0050027C;23820025510;N;ST;15;15;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0050027C;23820025515;N;ST;30;29;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025515
0050027C;23820031212;N;ST;15;9;RELATION CLIENT;1;23830031212
0050027C;23820031213;N;ST;15;20;RELATION CLIENT;1;23830031213
0050027C;23820031214;N;ST;15;18;RELATION CLIENT;1;23830031214
0050039R;23210023006;N;ST;15;0;;1;
0050039R;23210023324;N;ST;15;2;;1;
0050039R;23810020008;N;ST;9;7;;2;23830020008
0050039R;23810020008;N;ST;9;2;;2;23830020008
0050039R;23810023409;N;ST;15;8;;1;23830023409
0050039R;23820022707;N;ST;9;0;;1;23830022707
0050039R;23820023405;N;ST;15;1;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0050039R;23820025514;N;ST;9;0;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0050606G;23211021130;N;ST;16;0;;1;
0050606G;23211021405;N;ST;16;1;;1;
0050606G;23811021114;N;ST;16;0;;1;23831021114
0050606G;23811021404;N;ST;16;4;;1;23831021404
0050606G;23811022108;N;ST;16;5;;1;23831022108
0050606G;23821021405;N;ST;16;0;MÉTIERS DE LA NATURE - JARDIN - PAYSAGE - FORÊT ;1;23831021405
0050606G;23821022108;N;ST;16;0;MÉTIERS DU CONSEIL VENTE ;1;23831022108
0060002V;23210025217;N;ST;7;15;;2;
0060002V;23210025217;N;ST;3;7;;2;
0060002V;23210031224;N;ST;6;14;;2;
0060002V;23210031224;N;ST;6;8;;2;
0060002V;23210033616;N;ST;24;48;;2;
0060002V;23210033616;N;ST;6;10;;2;
0060002V;23810020007;N;ST;15;20;;1;23830020007
0060002V;23810020008;N;ST;69;67;;1;23830020008
0060002V;23810025009;N;ST;30;22;;1;23830025009
0060002V;23810030003;N;ST;30;17;;1;23830030003
0060002V;23810031211;N;ST;60;54;;1;23830031211
0060002V;23820020102;N;ST;15;4;PILOTAGE ET MAINTENANCE D'INSTALLATIONS AUTOMATISEES;1;23830020102
0060002V;23820025009;N;ST;30;33;;1;23830025009
0060002V;23820025010;N;ST;10;10;METIERS DE LA MER;1;23830025010
0060002V;23820025510;N;ST;45;23;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0060002V;23820025515;N;ST;24;42;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025515
0060002V;23820030004;N;ST;30;22;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0060002V;23820031212;N;ST;15;7;RELATION CLIENT;1;23830031212
0060002V;23820031213;N;ST;30;25;RELATION CLIENT;1;23830031213
0060002V;23820031214;N;ST;15;23;RELATION CLIENT;1;23830031214
0060015J;23210024240;N;ST;6;15;;2;
0060015J;23210024240;N;ST;6;1;;2;
0060015J;23810024203;N;ST;45;31;;1;23830024203
0060015J;23810030003;N;ST;30;30;;1;23830030003
0060015J;23810031211;N;ST;90;121;;1;23830031211
0060015J;23820024203;N;ST;45;43;;1;23830024203
0060015J;23820030004;N;ST;30;35;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0060015J;23820031212;N;ST;30;10;RELATION CLIENT;1;23830031212
0060015J;23820031213;N;ST;40;56;RELATION CLIENT;1;23830031213
0060015J;23820031214;N;ST;20;37;RELATION CLIENT;1;23830031214
0060022S;23210023006;N;ST;4;4;;2;
0060022S;23210023006;N;ST;8;3;;2;
0060022S;23210023327;N;ST;6;7;;2;
0060022S;23210023327;N;ST;6;1;;2;
0060022S;23210023447;N;ST;6;6;;2;
0060022S;23210023447;N;ST;6;0;;2;
0060022S;23210025218;N;ST;7;23;;2;
0060022S;23210025218;N;ST;3;9;;2;
0060022S;23810020006;N;ST;30;14;;1;23830020006
0060022S;23810020008;N;ST;30;16;;1;23830020008
0060022S;23810020104;N;ST;15;7;;1;23830020104
0060022S;23810023409;N;ST;30;27;;1;23830023409
0060022S;23810025222;N;ST;40;39;;1;23830025222
0060022S;23820023203;N;ST;15;0;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
0060022S;23820023304;N;ST;15;9;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
0060022S;23820023405;N;ST;15;7;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023405
0060022S;23820023408;N;ST;15;15;AGENCEMENT, MENUISERIE ET AMEUBLEMENT;1;23830023408
0060022S;23820025012;N;ST;15;10;;1;23830025012
0060022S;23820025214;N;ST;20;20;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0060022S;23820025216;N;ST;20;20;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025216
0060022S;23820025510;N;ST;30;16;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0060023T;23210022139;N;ST;6;26;;2;
0060023T;23210022139;N;ST;6;3;;2;
0060023T;23210033411;N;ST;4;13;;2;
0060023T;23210033411;N;ST;8;9;;2;
0060023T;23210033412;N;ST;5;6;;2;
0060023T;23210033412;N;ST;7;7;;2;
0060023T;23810030003;N;ST;30;24;;1;23830030003
0060023T;23810031211;N;ST;75;83;;1;23830031211
0060023T;23810033005;N;ST;30;35;;1;23830033005
0060023T;23810033404;N;ST;48;50;;1;23830033404
0060023T;23810034304;N;ST;15;7;;1;23830034304
0060023T;23820022106;N;ST;24;17;HOTELLERIE RESTAURATION;1;23830022106
0060023T;23820030004;N;ST;30;29;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0060023T;23820031212;N;ST;15;14;RELATION CLIENT;1;23830031212
0060023T;23820031213;N;ST;30;28;RELATION CLIENT;1;23830031213
0060023T;23820031214;N;ST;30;32;RELATION CLIENT;1;23830031214
0060023T;23820033004;N;ST;30;31;;1;23830033004
0060023T;23820033403;N;ST;24;16;HOTELLERIE RESTAURATION;1;23830033403
0060023T;23820034304;N;ST;15;11;;1;23830034304
0060027X;23210025521;N;ST;8;1;;2;
0060027X;23210025521;N;ST;4;2;;2;
0060027X;23210025524;N;ST;9;9;;2;
0060027X;23210025524;N;ST;3;1;;2;
0060027X;23810020008;N;ST;69;33;;1;23830020008
0060027X;23810022404;N;ST;15;5;;1;23830022404
0060027X;23820022403;N;ST;15;14;;1;23830022403
0060027X;23820022706;N;ST;12;13;;1;23830022706
0060027X;23820022707;N;ST;12;11;;1;23830022707
0060027X;23820025510;N;ST;45;29;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0060028Y;23210022139;N;ST;8;14;;2;
0060028Y;23210022139;N;ST;4;3;;2;
0060028Y;23210022141;N;ST;10;17;;2;
0060028Y;23210022141;N;ST;2;2;;2;
0060028Y;23210031224;N;ST;7;9;;2;
0060028Y;23210031224;N;ST;5;1;;2;
0060028Y;23210033412;N;ST;9;8;;2;
0060028Y;23210033412;N;ST;3;5;;2;
0060028Y;23810030003;N;ST;30;25;;1;23830030003
0060028Y;23810031211;N;ST;45;63;;1;23830031211
0060028Y;23810033404;N;ST;60;37;;1;23830033404
0060028Y;23820022106;N;ST;30;22;HOTELLERIE RESTAURATION;1;23830022106
0060028Y;23820030004;N;ST;30;30;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0060028Y;23820031212;N;ST;15;3;RELATION CLIENT;1;23830031212
0060028Y;23820031213;N;ST;15;30;RELATION CLIENT;1;23830031213
0060028Y;23820031214;N;ST;15;17;RELATION CLIENT;1;23830031214
0060028Y;23820033403;N;ST;30;12;HOTELLERIE RESTAURATION;1;23830033403
0060034E;23810033404;N;ST;120;153;;1;23830033404
0060034E;23820022106;N;ST;72;76;HOTELLERIE RESTAURATION;1;23830022106
0060034E;23820033403;N;ST;48;37;HOTELLERIE RESTAURATION;1;23830033403
0060038J;23210023224;N;ST;6;5;;2;
0060038J;23210023224;N;ST;6;3;;2;
0060038J;23210023324;N;ST;11;26;;2;
0060038J;23210023324;N;ST;4;6;;2;
0060038J;23210023327;N;ST;4;5;;2;
0060038J;23210023327;N;ST;8;3;;2;
0060038J;23210023447;N;ST;11;4;;2;
0060038J;23210023447;N;ST;4;1;;2;
0060038J;23210025524;N;ST;8;34;;2;
0060038J;23210025524;N;ST;4;9;;2;
0060038J;23810020006;N;ST;45;24;;1;23830020006
0060038J;23810020008;N;ST;45;47;;1;23830020008
0060038J;23810023007;N;ST;30;20;;1;23830023007
0060038J;23820022707;N;ST;15;22;;1;23830022707
0060038J;23820023004;N;ST;15;3;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023004
0060038J;23820023005;N;ST;15;20;ETUDE ET MODELISATION NUMERIQUE DU BATIMENT;1;23830023005
0060038J;23820023203;N;ST;15;8;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023203
0060038J;23820023303;N;ST;15;11;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023303
0060038J;23820023304;N;ST;15;13;CONSTRUCTION DURABLE DU BATIMENT ET DES TRAVAUX PUBLICS;1;23830023304
0060038J;23820025510;N;ST;15;22;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0060038J;23820025517;N;ST;15;17;;1;23830025517
0060040L;23210022361;N;ST;24;33;;1;
0060040L;23210024318;N;ST;10;17;;2;
0060040L;23210024318;N;ST;2;0;;2;
0060040L;23210025137;N;ST;12;10;;1;
0060040L;23210025436;N;ST;8;6;;2;
0060040L;23210025436;N;ST;4;1;;2;
0060040L;23810023003;N;ST;12;14;;1;23830023003
0060040L;23810024202;N;ST;12;5;;1;23830024202
0060040L;23810024304;N;ST;24;8;;1;23830024304
0060040L;23810032303;N;ST;12;55;;1;23830032303
0060040L;23820023003;N;ST;12;14;;1;23830023003
0060040L;23820024202;N;ST;12;8;;1;23830024202
0060040L;23820024302;N;ST;12;10;;1;23830024302
0060040L;23820025006;N;ST;24;19;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830025006
0060040L;23820032303;N;ST;12;20;;1;23830032303
0060040L;23C10023412;N;ST;12;11;;2;
0060040L;23C10023412;N;ST;12;8;;2;
0060042N;23210024240;N;ST;10;8;;2;
0060042N;23210024240;N;ST;5;2;;2;
0060042N;23210031224;N;ST;18;32;;2;
0060042N;23210031224;N;ST;9;12;;2;
0060042N;23210033205;N;ST;14;34;;1;
0060042N;23210034405;N;ST;12;18;;1;
0060042N;23810024203;N;ST;15;29;;1;23830024203
0060042N;23810030003;N;ST;75;59;;1;23830030003
0060042N;23810031211;N;ST;60;109;;1;23830031211
0060042N;23810033005;N;ST;15;16;;2;23830033005
0060042N;23810033005;N;ST;30;45;;2;23830033005
0060042N;23810033006;N;ST;15;20;;1;23830033006
0060042N;23810034403;N;ST;24;41;;1;23830034403
0060042N;23820024203;N;ST;15;15;;1;23830024203
0060042N;23820030004;N;ST;45;50;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0060042N;23820031114;N;ST;30;17;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830031114
0060042N;23820031212;N;ST;18;13;RELATION CLIENT;1;23830031212
0060042N;23820031213;N;ST;24;38;RELATION CLIENT;1;23830031213
0060042N;23820031214;N;ST;18;24;RELATION CLIENT;1;23830031214
0060042N;23820033003;N;ST;15;2;;1;23830033003
0060042N;23820033004;N;ST;30;42;;1;23830033004
0060042N;23820033006;N;ST;15;17;;1;23830033006
0060042N;23820034403;N;ST;24;30;;1;23830034403
0060043P;23210022142;N;ST;4;8;;2;
0060043P;23210022142;N;ST;8;4;;2;
0060043P;23210031224;N;ST;8;25;;2;
0060043P;23210031224;N;ST;16;17;;2;
0060043P;23210033411;N;ST;6;9;;2;
0060043P;23210033411;N;ST;6;2;;2;
0060043P;23810030003;N;ST;20;53;;1;23830030003
0060043P;23810031211;N;ST;60;149;;1;23830031211
0060043P;23810033005;N;ST;15;10;;2;23830033005
0060043P;23810033005;N;ST;45;66;;2;23830033005
0060043P;23810033605;N;ST;30;97;;1;23830033605
0060043P;23820030004;N;ST;45;57;GESTION ADMINISTRATIVE, DU TRANSPORT ET DE LA LOGISTIQUE;1;23830030004
0060043P;23820031212;N;ST;15;13;RELATION CLIENT;1;23830031212
0060043P;23820031213;N;ST;30;43;RELATION CLIENT;1;23830031213
0060043P;23820031214;N;ST;15;22;RELATION CLIENT;1;23830031214
0060043P;23820033003;N;ST;15;13;;1;23830033003
0060043P;23820033004;N;ST;45;50;;1;23830033004
0060043P;23820033603;N;ST;30;29;BEAUTE ET BIEN ETRE;1;23830033603
0060082G;23210025434;N;ST;7;38;;2;
0060082G;23210025434;N;ST;3;6;;2;
0060082G;23810020002;N;ST;12;22;;1;23830020002
0060082G;23810020008;N;ST;54;122;;1;23830020008
0060082G;23810020103;N;ST;48;31;;1;23830020103
0060082G;23810025222;N;ST;60;85;;1;23830025222
0060082G;23810025408;N;ST;20;23;;1;23830025408
0060082G;23820020002;N;ST;12;16;REALISATION D'ENSEMBLE MECANIQUES ET INDUSTRIELS;1;23830020002
0060082G;23820025013;N;ST;12;10;;1;23830025013
0060082G;23820025014;N;ST;24;11;;1;23830025014
0060082G;23820025214;N;ST;60;58;MAINTENANCE DES MATERIELS ET DES VEHICULES ;1;23830025214
0060082G;23820025408;N;ST;20;23;;1;23830025408
0060082G;23820025510;N;ST;24;34;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025510
0060082G;23820025514;N;ST;30;38;TRANSITION NUMERIQUE ET ENERGETIQUE;1;23830025514
0060715V;23210022142;N;ST;1;3;;1;
0060715V;23210033411;N;ST;1;11;;1;
0060715V;23810033005;N;ST;1;34;;1;23830033005
0060774J;23810030003;N;ST;1;5;;1;23830030003
0060776L;23810030003;N;ST;1;2;;1;23830030003
0060776L;23810031211;N;ST;1;26;;1;23830031211
0060793E;23211021405;N;ST;4;12;;2;
0060793E;23211021405;N;ST;20;42;;2;
0060793E;23811021114;N;ST;24;19;;1;23831021114
0060793E;23811021404;N;ST;32;45;;1;23831021404
0061394H;23210033205;N;ST;1;12;;1;
0061394H;23810030003;N;ST;1;11;;1;23830030003
0061394H;23810031211;N;ST;1;67;;1;23830031211
0061394H;23810033005;N;ST;1;40;;1;23830033005
