Etablissement d'accueil;Sigle de l'établissement d'accueil;Libellé de l'établissement d'accueil;Commune de l'établissement d'accueil;Département de l'établissement d'accueil;Libellé du MEF national de rattachement;Type de MEF;Code Ministère;Secteur ;Palier minimum autorisé pour la saisie du voeu;Voeu de recensement O/N;Statut Offre de formation;Capacité carte scolaire;Capacité d'affectation;Demandes vœux 1;Affectés voeu 1;Affectés tous vœux
0660014G;LPO;PABLO PICASSO;PERPIGNAN;PYRENEES-ORIENTALES;1ERPRO MAINT.VEHIC.OPTA VOIT.PARTICUL.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;48;48;58;48;48
0660014G;LPO;PABLO PICASSO;PERPIGNAN;PYRENEES-ORIENTALES;1ERPRO TECH.CHAUDRONNERIE INDUSTRIELLE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;21;14;15
0660014G;LPO;PABLO PICASSO;PERPIGNAN;PYRENEES-ORIENTALES;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;36;28;30
0660014G;LPO;PABLO PICASSO;PERPIGNAN;PYRENEES-ORIENTALES;1ERPRO SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;40;30;30
0660011D;LPO LYC METIER;JEAN LURCAT;PERPIGNAN;PYRENEES-ORIENTALES;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;10;10;15
0660011D;LPO LYC METIER;JEAN LURCAT;PERPIGNAN;PYRENEES-ORIENTALES;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;60;60;84;50;60
0660011D;LPO LYC METIER;JEAN LURCAT;PERPIGNAN;PYRENEES-ORIENTALES;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;36;15;15
0660021P;LPO;CHARLES RENOUVIER;PRADES;PYRENEES-ORIENTALES;1ERPRO MICROTECHNIQUES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;13;11;12
0660021P;LPO;CHARLES RENOUVIER;PRADES;PYRENEES-ORIENTALES;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;18;18;12;11;14
0660021P;LPO;CHARLES RENOUVIER;PRADES;PYRENEES-ORIENTALES;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;38;28;30
0660026V;LP LYC METIER;ALFRED SAUVY;VILLELONGUE-DELS-MONTS;PYRENEES-ORIENTALES;1ERPRO TECHN. ETUDES BAT.A ETUDES & ECO.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;10;10;13
0660026V;LP LYC METIER;ALFRED SAUVY;VILLELONGUE-DELS-MONTS;PYRENEES-ORIENTALES;1ERPRO TECHN. ETUDES BAT B ASSIST.ARCHI.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;18;15;15
0660026V;LP LYC METIER;ALFRED SAUVY;VILLELONGUE-DELS-MONTS;PYRENEES-ORIENTALES;1ERPRO MENUISERIE ALUMINIUM-VERRE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;4;4;5
0660026V;LP LYC METIER;ALFRED SAUVY;VILLELONGUE-DELS-MONTS;PYRENEES-ORIENTALES;1ERPRO TECHNICIEN MENUISIER AGENCEUR;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;14;14;15
0660026V;LP LYC METIER;ALFRED SAUVY;VILLELONGUE-DELS-MONTS;PYRENEES-ORIENTALES;1ERPRO ETUDE ET REALISATION D'AGENCEMENT;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;12;12;13
0660026V;LP LYC METIER;ALFRED SAUVY;VILLELONGUE-DELS-MONTS;PYRENEES-ORIENTALES;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;15;15;17
0693734J;LPO;AIGUERANDE;BELLEVILLE-EN-BEAUJOLAIS;RHONE;1ERPRO CUISINE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;14;12;12
0693734J;LPO;AIGUERANDE;BELLEVILLE-EN-BEAUJOLAIS;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;41;31;31
0693734J;LPO;AIGUERANDE;BELLEVILLE-EN-BEAUJOLAIS;RHONE;1ERPRO COMMERC. SERVICES EN RESTAURATION;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;8;8;10
0690008J;LP;GUSTAVE EIFFEL;BRIGNAIS;RHONE;1ERPRO MENUISERIE ALUMINIUM-VERRE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;7;6;8
0690008J;LP;GUSTAVE EIFFEL;BRIGNAIS;RHONE;1ERPRO TECHNICIEN MENUISIER AGENCEUR;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;10;10;11
0690008J;LP;GUSTAVE EIFFEL;BRIGNAIS;RHONE;1ERPRO OUVRAGES DU BATIMENT METALLERIE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;9;9;14
0690008J;LP;GUSTAVE EIFFEL;BRIGNAIS;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;28;28;28
0690105P;LP LYC METIER;EMILE BEJUIT (AUTOMOBILE);BRON;RHONE;1ERPRO MAINT.VEHIC.OPTA VOIT.PARTICUL.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;60;60;87;58;60
0690105P;LP LYC METIER;EMILE BEJUIT (AUTOMOBILE);BRON;RHONE;1ERPRO MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;20;20;17;16;19
0690010L;LP LYC METIER;TONY GARNIER;BRON;RHONE;1ERPRO TECHN. ETUDES BAT.A ETUDES & ECO.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;16;11;10;14
0690010L;LP LYC METIER;TONY GARNIER;BRON;RHONE;1ERPRO TECHN. ETUDES BAT B ASSIST.ARCHI.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;23;15;15
0690010L;LP LYC METIER;TONY GARNIER;BRON;RHONE;1ERPRO TRAVAUX PUBLICS;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;9;7;12
0690010L;LP LYC METIER;TONY GARNIER;BRON;RHONE;1ERPRO TECHNICIEN GEOMETRE-TOPOGRAPHE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;13;13;14
0690010L;LP LYC METIER;TONY GARNIER;BRON;RHONE;1ERPRO TECHNICIEN BAT. : ORG.REAL.GROS O;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;13;16;10;13
0690010L;LP LYC METIER;TONY GARNIER;BRON;RHONE;1ERPRO AMENAGEMENT FINITION BATIMENT;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;7;4;12
0690010L;LP LYC METIER;TONY GARNIER;BRON;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;17;11;12
0690010L;LP LYC METIER;TONY GARNIER;BRON;RHONE;1ERPRO SYST.NUM.OPT.A SURETE SECURITE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;17;10;12
0692968B;LP LYC METIER;ANDRE CUZIN;CALUIRE-ET-CUIRE;RHONE;1ERPRO TECHN. ETUDES BAT.A ETUDES & ECO.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;7;7;7
0692968B;LP LYC METIER;ANDRE CUZIN;CALUIRE-ET-CUIRE;RHONE;1ERPRO TECHN. ETUDES BAT B ASSIST.ARCHI.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;13;19;13;13
0692968B;LP LYC METIER;ANDRE CUZIN;CALUIRE-ET-CUIRE;RHONE;1ERPRO TECHNICIEN BAT. : ORG.REAL.GROS O;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;7;7;9
0692968B;LP LYC METIER;ANDRE CUZIN;CALUIRE-ET-CUIRE;RHONE;1ERPRO AMENAGEMENT FINITION BATIMENT;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;10;9;12
0693504J;LPO;FRANCOIS RABELAIS;DARDILLY;RHONE;1ERPRO BOUCHER-CHARCUTIER-TRAITEUR;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;8;8;9
0693504J;LPO;FRANCOIS RABELAIS;DARDILLY;RHONE;1ERPRO BOULANGER-PÂTISSIER;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;36;37;37;36;37
0693504J;LPO;FRANCOIS RABELAIS;DARDILLY;RHONE;1ERPRO CUISINE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;36;38;52;36;38
0693504J;LPO;FRANCOIS RABELAIS;DARDILLY;RHONE;1ERPRO COMMERC. SERVICES EN RESTAURATION;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;36;37;21;17;21
0692800U;LPO;CHARLIE CHAPLIN;DECINES-CHARPIEU;RHONE;1ERPRO MAINT.VEHIC.OPTC MOTOCYCLES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;20;21;27;20;21
0692800U;LPO;CHARLIE CHAPLIN;DECINES-CHARPIEU;RHONE;1ERPRO MAINT.MATERIELS OPT.B CONS.MANUT.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;10;10;9;7;7
0692800U;LPO;CHARLIE CHAPLIN;DECINES-CHARPIEU;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;17;15;15
0693095P;LP;FRANCOIS CEVERT;ECULLY;RHONE;1ERPRO MAINT.VEHIC.OPTA VOIT.PARTICUL.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;23;21;30
0693095P;LP;FRANCOIS CEVERT;ECULLY;RHONE;1ERPRO LOGISTIQUE (Nouveau);National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;17;17;23
0693095P;LP;FRANCOIS CEVERT;ECULLY;RHONE;1ERPRO ORGANIS. TRANSPORT MARCHANDISES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;14;14;15
0693095P;LP;FRANCOIS CEVERT;ECULLY;RHONE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;8;8;19
0693095P;LP;FRANCOIS CEVERT;ECULLY;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;48;30;32
0690018V;LP LYC METIER;DANIELLE CASANOVA;GIVORS;RHONE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;17;13;13
0690018V;LP LYC METIER;DANIELLE CASANOVA;GIVORS;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;26;22;19;24
0690018V;LP LYC METIER;DANIELLE CASANOVA;GIVORS;RHONE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;22;17;16;21
0693330V;LPO LYC METIER;ARAGON-PICASSO;GIVORS;RHONE;1ERPRO MICROTECHNIQUES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;12;12;15
0693330V;LPO LYC METIER;ARAGON-PICASSO;GIVORS;RHONE;1ERPRO MAINT.VEHIC.OPTA VOIT.PARTICUL.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;23;23;27
0693330V;LPO LYC METIER;ARAGON-PICASSO;GIVORS;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;22;14;15
0693330V;LPO LYC METIER;ARAGON-PICASSO;GIVORS;RHONE;1ERPRO SYST.NUM.OPT.C RES.INF.SYST.COMM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;34;29;30
0690003D;LP LYC METIER;BARTHELEMY THIMONNIER;L'ARBRESLE;RHONE;1ERPRO TECHNICIEN MENUISIER AGENCEUR;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;15;12;15
0690003D;LP LYC METIER;BARTHELEMY THIMONNIER;L'ARBRESLE;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;19;18;20
0690003D;LP LYC METIER;BARTHELEMY THIMONNIER;L'ARBRESLE;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;27;26;31
0690048C;LP LYC METIER;DIDEROT;LYON  1ER ARRONDISSEMENT;RHONE;1ERPRO PILOTE DE LIGNE DE PRODUCTION;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;3;3;4
0690048C;LP LYC METIER;DIDEROT;LYON  1ER ARRONDISSEMENT;RHONE;1ERPRO PROC. CHIMIE EAU PAPIERS-CARTONS;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;25;21;18;20
0690043X;LP LYC METIER;JACQUES DE FLESSELLES;LYON  1ER ARRONDISSEMENT;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;32;52;30;32
0690043X;LP LYC METIER;JACQUES DE FLESSELLES;LYON  1ER ARRONDISSEMENT;RHONE;1ERPRO SYST.NUM.OPT.C RES.INF.SYST.COMM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;60;62;70;55;62
0690043X;LP LYC METIER;JACQUES DE FLESSELLES;LYON  1ER ARRONDISSEMENT;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;34;23;32
0690125L;LP LYC METIER;CAMILLE CLAUDEL;LYON  4E  ARRONDISSEMENT;RHONE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;16;10;14
0690125L;LP LYC METIER;CAMILLE CLAUDEL;LYON  4E  ARRONDISSEMENT;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;59;30;32
0690125L;LP LYC METIER;CAMILLE CLAUDEL;LYON  4E  ARRONDISSEMENT;RHONE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;36;27;32
0690128P;LPO LYC METIER;EDOUARD BRANLY;LYON  5E  ARRONDISSEMENT;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;75;75;59;44;75
0690128P;LPO LYC METIER;EDOUARD BRANLY;LYON  5E  ARRONDISSEMENT;RHONE;1ERPRO SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;21;11;15
0690128P;LPO LYC METIER;EDOUARD BRANLY;LYON  5E  ARRONDISSEMENT;RHONE;1ERPRO SYST.NUM.OPT.C RES.INF.SYST.COMM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;58;30;30
0690046A;LP LYC METIER;LOUISE LABE;LYON  7E  ARRONDISSEMENT;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;34;46;30;34
0690046A;LP LYC METIER;LOUISE LABE;LYON  7E  ARRONDISSEMENT;RHONE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;7;7;15
0690046A;LP LYC METIER;LOUISE LABE;LYON  7E  ARRONDISSEMENT;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;53;32;32
0690046A;LP LYC METIER;LOUISE LABE;LYON  7E  ARRONDISSEMENT;RHONE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;17;30;16;17
0690040U;LPO LYC METIER;HECTOR GUIMARD;LYON  7E  ARRONDISSEMENT;RHONE;1ERPRO FONDERIE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;6;6;7
0690040U;LPO LYC METIER;HECTOR GUIMARD;LYON  7E  ARRONDISSEMENT;RHONE;1ERPRO TECHNICIEN MODELEUR;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;7;7;5;5;6
0690040U;LPO LYC METIER;HECTOR GUIMARD;LYON  7E  ARRONDISSEMENT;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;24;13;15
0690092A;LP LYC METIER;DU 1ER FILM;LYON  8E  ARRONDISSEMENT;RHONE;1ERPRO ESTHETIQUE COSMETIQUE PARFUMERIE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;45;46;34;30;42
0690045Z;LP LYC METIER;JEAN LURCAT;LYON  8E  ARRONDISSEMENT;RHONE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;14;12;16
0690045Z;LP LYC METIER;JEAN LURCAT;LYON  8E  ARRONDISSEMENT;RHONE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;53;30;32
0690129R;LP LYC METIER;EDMOND LABBE;OULLINS;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;25;22;29
0690129R;LP LYC METIER;EDMOND LABBE;OULLINS;RHONE;1ERPRO SYST.NUM.OPT.B AUD.RES.EQUIP.DOM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;16;16;12;16
0690281F;LP LYC METIER;JOSEPH-MARIE JACQUARD;OULLINS;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;8;10;5;8
0690281F;LP LYC METIER;JOSEPH-MARIE JACQUARD;OULLINS;RHONE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;25;27;22;25
0691626T;LP LYC METIER;GEORGES LAMARQUE;RILLIEUX-LA-PAPE;RHONE;1ERPRO TECHNICIEN MENUISIER AGENCEUR;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;25;22;24
0691626T;LP LYC METIER;GEORGES LAMARQUE;RILLIEUX-LA-PAPE;RHONE;1ERPRO TECHNIC.FAB.BOIS ET MATERX ASSOC.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;9;6;7
0691626T;LP LYC METIER;GEORGES LAMARQUE;RILLIEUX-LA-PAPE;RHONE;1ERPRO ETUDE ET REALISATION D'AGENCEMENT;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;14;13;15
0692517L;LPO;CAMUS-SERMENAZ;RILLIEUX-LA-PAPE;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;32;27;32
0692517L;LPO;CAMUS-SERMENAZ;RILLIEUX-LA-PAPE;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;26;16;16
0692517L;LPO;CAMUS-SERMENAZ;RILLIEUX-LA-PAPE;RHONE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;17;16;13;15
0693094N;LP;FERNAND FOREST;SAINT-PRIEST;RHONE;1ERPRO TECH.CHAUDRONNERIE INDUSTRIELLE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;9;8;12
0693094N;LP;FERNAND FOREST;SAINT-PRIEST;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;12;13;10;11
0693094N;LP;FERNAND FOREST;SAINT-PRIEST;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;24;22;25
0690085T;LPO;RENE CASSIN;TARARE;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;17;15;15
0690085T;LPO;RENE CASSIN;TARARE;RHONE;1ERPRO METIERS DE L'ACCUEIL;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;10;9;15
0690085T;LPO;RENE CASSIN;TARARE;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;16;27;16;16
0693045K;LP LYC METIER;LES CANUTS;VAULX-EN-VELIN;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;16;25;15;16
0693045K;LP LYC METIER;LES CANUTS;VAULX-EN-VELIN;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;33;31;27;27
0693045K;LP LYC METIER;LES CANUTS;VAULX-EN-VELIN;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;17;27;16;17
0693045K;LP LYC METIER;LES CANUTS;VAULX-EN-VELIN;RHONE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;16;17;11;10;13
0692418D;LP;MARC SEGUIN;VENISSIEUX;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;25;35;24;25
0692418D;LP;MARC SEGUIN;VENISSIEUX;RHONE;1ERPRO SYST.NUM.OPT.C RES.INF.SYST.COMM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;30;30;39;30;30
0690093B;LP LYC METIER;HELENE BOUCHER;VENISSIEUX;RHONE;1ERPRO CUISINE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;25;28;21;25
0690093B;LP LYC METIER;HELENE BOUCHER;VENISSIEUX;RHONE;1ERPRO COMMERC. SERVICES EN RESTAURATION;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;24;24;11;9;15
0692717D;LPO;JACQUES BREL;VENISSIEUX;RHONE;1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;18;19;35;18;19
0692717D;LPO;JACQUES BREL;VENISSIEUX;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;23;47;22;23
0692717D;LPO;JACQUES BREL;VENISSIEUX;RHONE;1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;12;1;14;1;1
0691644M;LPO;LOUIS ARMAND;VILLEFRANCHE-SUR-SAONE;RHONE;1ERPRO TECH.CHAUDRONNERIE INDUSTRIELLE;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;22;15;15
0691644M;LPO;LOUIS ARMAND;VILLEFRANCHE-SUR-SAONE;RHONE;1ERPRO METIERS ELECT. ENVIRON. CONNECTES;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;24;13;15
0691644M;LPO;LOUIS ARMAND;VILLEFRANCHE-SUR-SAONE;RHONE;1ERPRO SYST.NUM.OPT.C RES.INF.SYST.COMM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;15;15;21;15;15
0690097F;LPO LYC METIER;CLAUDE BERNARD;VILLEFRANCHE-SUR-SAONE;RHONE;1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.;National;MINISTERE DE L'EDUCATION NATIONALE;PUBLIC;2nde;N;ST;32;32;56;27;32
