UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
9720926Z;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;87;Apprentissage;30
0313007A;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;147;Apprentissage;20
0470974D;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;122;Apprentissage;50
0470974D;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;31;Apprentissage;16
0860034V;BTS - Services - Commerce International - en apprentissage;32211031215;272;Apprentissage;3
0531021X;BTS - Services - Professions immobilières - en apprentissage;32211031309;74;Apprentissage;15
0301673F;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;104;Apprentissage;20
0741236S;BTS - Agricole - Aménagements paysagers - en apprentissage;32212021401;40;Apprentissage;16
0210096R;BTS - Services - Collaborateur juriste notarial - en apprentissage;32211034502;194;Apprentissage;12
0442416M;BTS - Production - Bâtiment - en apprentissage;32211023012;140;Apprentissage;15
0922856E;BTS - Services - Communication - en apprentissage;32211032003;251;Apprentissage;28
0670084C;BTS - Production - Bioqualité - en apprentissage;32211022106;135;Apprentissage;6
0922856E;BTS - Services - Analyses de biologie médicale - en apprentissage;32211033109;601;Apprentissage;84
0922856E;BTS - Services - Assurance - en apprentissage;32211031311;119;Apprentissage;28
0922856E;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;274;Apprentissage;34
0922856E;BTS - Services - Collaborateur juriste notarial - en apprentissage;32211034502;241;Apprentissage;28
0922856E;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;324;Apprentissage;112
0750436S;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;3567;Apprentissage;20
0342419V;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;147;Apprentissage;25
0342419V;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;185;Apprentissage;25
0341821V;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;316;Apprentissage;128
0341821V;BTS - Services - Gestion de la PME - en apprentissage;32211031409;192;Apprentissage;32
0341821V;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;92;Apprentissage;32
0341821V;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;146;Apprentissage;32
0341821V;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;87;Apprentissage;32
0341821V;BTS - Services - Tourisme - en apprentissage;32211033426;212;Apprentissage;32
0341821V;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;162;Apprentissage;64
0134280G;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;55;Apprentissage;16
0134280G;BTS - Services - Gestion de la PME - en apprentissage;32211031409;41;Apprentissage;20
0561456D;BTS - Agricole - génie des équipements agricoles - en apprentissage;32212021007;73;Apprentissage;20
0062221G;BTS - Services - Gestion de la PME - en apprentissage;32211031409;119;Apprentissage;100
0313002V;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;435;Apprentissage;100
0313002V;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;459;Apprentissage;100
0313002V;BTS - Services - Gestion de la PME - en apprentissage;32211031409;170;Apprentissage;100
0134334R;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;72;Apprentissage;15
0134333P;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;60;Apprentissage;15
0133787W;BTS - Services - Communication - en apprentissage;32211032003;283;Apprentissage;15
0756180K;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;305;Apprentissage;56
0133787W;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;114;Apprentissage;15
0133787W;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;100;Apprentissage;15
0133787W;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;91;Apprentissage;15
0133787W;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;57;Apprentissage;15
0694061P;BTS - Services - Management opérationnel de la sécurité - en apprentissage;32211034401;104;Apprentissage;25
0942263Z;BTS - Services - Tourisme - en apprentissage;32211033426;166;Apprentissage;40
0942263Z;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;36;Apprentissage;15
0942263Z;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;107;Apprentissage;15
0134308M;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;55;Apprentissage;8
0134308M;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;66;Apprentissage;8
0694253Y;BTS - Services - Professions immobilières - en apprentissage;32211031309;265;Apprentissage;12
0694253Y;BTS - Services - Métiers de l'audio-visuel opt : gestion de la production - en apprentissage;32211032328;236;Apprentissage;12
0694253Y;BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage;32211032329;406;Apprentissage;12
0694253Y;BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage;32211032330;332;Apprentissage;12
0690128P;BTS - Production - Electrotechnique - en apprentissage;32211025520;379;Apprentissage;15
0260023J;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;17;Apprentissage;2
0260023J;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;75;Apprentissage;5
0492451Y;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;32211020116;100;Apprentissage;25
0762169V;BTS - Production - Conception et Réalisation de Systèmes Automatiques;32211020111;101;Scolaire;15
0762169V;BTS - Production - Electrotechnique;32211025520;130;Scolaire;24
0762284V;BTS - Agricole - Gestion forestière;32212021304;203;Scolaire;50
0762600N;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;135;Scolaire;30
0762601P;BTS - Services - Support à l'action managériale;32211032409;91;Scolaire;18
0762652V;BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage;32212031205;23;Apprentissage;26
0762652V;BTS - Agricole - productions animales - en apprentissage;32212021205;203;Apprentissage;30
0762652V;BTS - Agricole - Analyses biologiques, biotechnologiques, agricoles et environnementales - en apprentissage;32212022115;120;Apprentissage;32
0762652V;BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage;32212022117;27;Apprentissage;24
0840935K;BTS - Production - Métiers de la mode-vêtements;32211024207;370;Scolaire;16
9730010Y;BTS - Services - Banque conseiller de clientèle;32211031310;99;Scolaire;19
0762765T;BTS - Production - Maintenance des véhicules option véhicules de transport routier;32211025216;113;Scolaire;10
0762879S;BTS - Services - Support à l'action managériale;32211032409;349;Scolaire;35
0762879S;BTS - Services - Management Commercial Opérationnel;32211031213;1097;Scolaire;35
0762880T;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;429;Scolaire;15
0762911B;BTS - Production - Bioanalyses et contrôles (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);32211022207;378;Scolaire;30
0762964J;BTS - Production - Enveloppe des bâtiments : conception et réalisation;32211023205;284;Scolaire;15
0762964J;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique;32211022709;196;Scolaire;30
0762964J;BTS - Production - Bâtiment;32211023012;395;Scolaire;30
0762964J;BTS - Production - Travaux publics;32211023206;426;Scolaire;24
0762964J;BTS - Production - Métiers du géomètre-topographe et de la modélisation numérique;32211023108;232;Scolaire;15
0760058A;BTS - Production - Etude et réalisation d'agencement;32211023305;592;Scolaire;30
0756002S;BTS - Services - Professions immobilières - en apprentissage;32211031309;53;Apprentissage;22
0250067M;BTS - Services - Management opérationnel de la sécurité;32211034401;316;Scolaire;24
0755203Y;BTS - Services - Analyses de biologie médicale - en apprentissage;32211033109;815;Apprentissage;50
0763417B;BTS - Agricole - Agronomie et cultures durables - en apprentissage;32212021115;31;Apprentissage;20
0142106N;BTS - Production - Assistance technique d'ingénieur - en apprentissage;32211025001;37;Apprentissage;15
0370036N;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;802;Apprentissage;12
0371395R;BTS - Agricole - Développement, animation des territoires ruraux - en apprentissage;32212030001;23;Apprentissage;20
0755662X;BTS - Services - Professions immobilières - en apprentissage;32211031309;758;Apprentissage;30
0510053F;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;37;Apprentissage;10
0342156J;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;56;Apprentissage;6
0342156J;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;28;Apprentissage;6
0190010H;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - en apprentissage;32211020116;59;Apprentissage;3
0760058A;BTS - Production - Management économique de la construction;32211023013;535;Scolaire;15
0142468G;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;158;Apprentissage;25
0142468G;BTS - Services - Tourisme - en apprentissage;32211033426;83;Apprentissage;25
0142468G;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;51;Apprentissage;25
0451805T;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;85;Apprentissage;10
0763237F;BTS - Services - Management en hôtellerie restauration;32211033422;148;Scolaire;36
0952187L;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;197;Apprentissage;55
0763409T;BTS - Services - Professions immobilières;32211031309;527;Scolaire;35
0770918E;BTS - Production - Bioanalyses et contrôles;32211022207;804;Scolaire;30
0770918E;BTS - Services - Support à l'action managériale;32211032409;270;Scolaire;35
0770918E;BTS - Services - Service et prestation des secteurs sanitaire et social;32211033002;335;Scolaire;24
0770918E;BTS - Services - Comptabilité et gestion;32211031408;459;Scolaire;35
0770918E;BTS - Services - Economie sociale familiale;32211033206;294;Scolaire;24
0770920G;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;737;Scolaire;35
0770920G;BTS - Production - Conception des processus de réalisation de produits (1ère année commune);32211022316;177;Scolaire;24
0770920G;BTS - Production - Electrotechnique;32211025520;152;Scolaire;24
0770920G;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux;32211020116;1060;Scolaire;35
0770920G;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;5;Apprentissage;6
0770922J;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;32211020116;580;Scolaire;22
0770922J;BTS - Production - Electrotechnique;32211025520;265;Scolaire;24
0770922J;BTS - Services - Comptabilité et gestion;32211031408;560;Scolaire;35
0770924L;BTS - Services - Support à l'action managériale;32211032409;133;Scolaire;35
0311375B;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;179;Apprentissage;14
0770926N;BTS - Services - Management Commercial Opérationnel;32211031213;683;Scolaire;34
0770930T;BTS - Services - Professions immobilières;32211031309;654;Scolaire;35
0770931U;BTS - Production - Conception et Réalisation de Systèmes Automatiques;32211020111;300;Scolaire;30
0770931U;BTS - Production - Electrotechnique;32211025520;200;Scolaire;30
0770931U;BTS - Services - Support à l'action managériale;32211032409;249;Scolaire;29
0770931U;BTS - Services - Comptabilité et gestion;32211031408;361;Scolaire;35
0770934X;BTS - Production - Conception de produits industriels;32211020009;329;Scolaire;24
0770934X;BTS - Production - Conception et Réalisation de Systèmes Automatiques;32211020111;241;Scolaire;24
0770934X;BTS - Production - Electrotechnique - en apprentissage;32211025520;238;Apprentissage;18
0770934X;BTS - Services - Management Commercial Opérationnel;32211031213;939;Scolaire;35
0770934X;BTS - Services - Négociation et digitalisation de la Relation Client;32211031212;1022;Scolaire;35
0770934X;BTS - Services - Comptabilité et gestion;32211031408;494;Scolaire;24
0770934X;BTS - Services - Services informatiques aux organisations;32211032612;1118;Scolaire;60
0770938B;BTS - Production - Maintenance des systèmes - option A Systèmes de production;32211025014;240;Scolaire;24
