Rentrée scolaire;UAI;Mef Bcp 11;Nombre d'élèves : Total
2020;0330082K;23830025411;24
2020;0330088S;32211031213;27
2020;0330088S;32221032409;34
2020;0330089T;23220025223;9
2020;0330089T;23810025218;19
2020;0330089T;23810025516;24
2020;0330089T;23820025214;20
2020;0330089T;23820025510;19
2020;0330089T;23820033403;11
2020;0330089T;23830025411;19
2020;0330102G;23820020102;12
2020;0330102G;23830030001;27
2020;0330102G;23830033004;10
2020;0330114V;23820031214;15
2020;0330114V;23830031206;15
2020;0330114V;23830033003;12
2020;0330119A;23210033411;15
2020;0330119A;23220033411;16
2020;0330119A;23810031211;13
2020;0330119A;23820030001;15
2020;0330119A;23830025411;21
2020;0330119A;23830033003;13
2020;0330119A;23830033004;13
2020;0330126H;23810033006;27
2020;0330126H;23820031214;29
2020;0330126H;32211031213;81
2020;0330126H;32221031212;25
2020;0330126H;32221031409;33
2020;0330135T;23810025106;24
2020;0330135T;23820025106;27
2020;0330135T;32211025415;30
2020;0330142A;23810033005;22
2020;0330142A;23820025510;14
2020;0330142A;23820033004;15
2020;0330142A;23830031202;25
2020;0331495W;32211031211;20
2020;0331501C;32211033001;26
2020;0331548D;23810022107;25
2020;0331548D;23820022105;29
2020;0331548D;23820022106;28
2020;0331548D;23820031212;12
2020;0331548D;23820033002;23
2020;0331556M;32211023010;24
2020;0331569B;23810025007;16
2020;0331569B;23810033005;25
2020;0331569B;23820030001;16
2020;0331569B;23830033003;12
2020;0331585U;23220033616;10
2020;0331668J;23210025137;22
2020;0331668J;23810025510;31
2020;0331668J;23810030003;29
2020;0331668J;23820025106;17
2020;0331668J;23820031108;15
2020;0331668J;23820031212;14
2020;0331668J;23820031213;30
2020;0331739L;23210020101;5
2020;0331739L;23220031219;9
2020;0331739L;23810032210;10
2020;0331882S;23820031106;37
2020;0331882S;23830031108;17
2020;0332192D;23210022139;9
2020;0332192D;23830033403;34
2020;0332192D;23910033411;12
2020;0332192D;32221033423;21
2020;0332194F;23210022139;23
2020;0332194F;23830033003;14
2020;0332194F;23830033004;14
2020;0332194F;23830033403;23
2020;0332198K;23220024005;8
2020;0332344U;23210031224;22
2020;0332344U;23220023326;10
2020;0332344U;23810031211;60
2020;0332344U;23830031206;15
2020;0332344U;23830031210;13
2020;0332345V;23210031224;23
2020;0332345V;23220031214;19
2020;0332345V;23810020102;11
2020;0332345V;23810025510;24
2020;0332345V;23820020102;5
2020;0332345V;23820022704;8
2020;0332345V;23820025515;23
2020;0332345V;23830022704;8
2020;0332345V;23830025509;9
2020;0332345V;23830031206;23
2020;0332346W;23210020101;9
2020;0332346W;23220025524;12
2020;0332346W;23810031211;29
2020;0332346W;23820031106;30
2020;0332346W;23830031202;29
2020;0332441Z;23220025524;12
2020;0332441Z;23820025514;11
2020;0332441Z;23830025514;12
2020;0332441Z;23830033101;19
2020;0332445D;23220025434;10
2020;0332445D;23810031211;15
2020;0332445D;23830025216;10
2020;0332468D;32221022104;24
2020;0332495H;23220033411;8
2020;0332495H;23820033004;31
2020;0332495H;23830031206;17
2020;0332496J;23810022703;4
2020;0332497K;23210024240;12
2020;0332497K;23810030003;11
2020;0332497K;23810033005;24
2020;0332497K;23820024203;22
2020;0332497K;23820033002;22
2020;0332535B;23210023327;9
2020;0332535B;23210023441;14
2020;0332535B;23220031219;10
2020;0332550T;23820031214;3
2020;0332550T;23830025509;15
2020;0332550T;23830025515;23
2020;0332550T;23830031206;31
2020;0332722E;32211020008;32
2020;0332744D;32221031310;29
2020;0332747G;32211031211;32
2020;0332747G;32211032409;33
2020;0332747G;32221031311;28
2020;0332781U;23210023324;8
2020;0332781U;23210025437;13
2020;0332781U;23220023324;8
2020;0332781U;23810033404;22
2020;0332781U;23810034305;12
2020;0332781U;23820025514;12
2020;0332781U;23830025515;12
2020;0332781U;23830030001;28
2020;0332781U;23830034305;8
2020;0332781U;32211034303;14
2020;0332832Z;23810032210;47
2020;0332832Z;23830032208;19
2020;0332832Z;32221032210;14
2020;0332870R;23810022503;16
2020;0333273D;23810024203;24
2020;0333273D;23820022003;24
2020;0333273D;32221024207;19
2020;0400002K;23810025106;9
2020;0400004M;23210033412;10
2020;0400004M;23820031213;30
2020;0400007R;23810031211;28
2020;0400007R;23820030001;29
2020;0400007R;32221025516;11
2020;0400007R;32221034304;11
2020;0400017B;32221031212;29
2020;0400018C;32211031213;30
2020;0400018C;32211032409;34
2020;0400019D;23210025219;6
2020;0400019D;23210025434;9
2020;0400019D;23220025219;10
2020;0400019D;23820025214;28
2020;0400019D;23820025216;9
2020;0400019D;23830031107;18
2020;0400020E;23810031211;59
2020;0400020E;23810033006;15
2020;0400020E;23820031212;29
2020;0400027M;23820025303;28
2020;0400027M;23820025411;14
2020;0400027M;23910025308;12
2020;0400027M;32211025415;13
2020;0400027M;32221025415;10
2020;0400047J;23220033412;7
2020;0400049L;23210025218;8
2020;0400049L;23210034405;15
2020;0400049L;23810025516;22
2020;0400049L;23820025214;19
2020;0400049L;23830025214;19
2020;0400049L;23910034401;4
2020;0400057V;23210025431;15
2020;0400057V;23220025431;9
2020;0400057V;23810025007;12
2020;0400057V;23810025510;24
2020;0400057V;23820025007;12
2020;0400057V;23820033004;15
2020;0400080V;23210033411;14
2020;0400080V;23810030003;13
2020;0400080V;23810033005;31
2020;0400080V;23830033003;13
2020;0400094K;23211021130;8
2020;0400094K;23220023327;5
2020;0400097N;23210023326;6
2020;0400097N;23210023446;6
2020;0400097N;23220023439;5
2020;0400097N;23810023007;11
2020;0400097N;23820022703;9
2020;0400097N;23820023004;9
2020;0400097N;23830023203;3
2020;0400097N;32221023012;9
2020;0400883T;23820025515;18
2020;0400883T;23830025515;22
2020;0400916D;23220031216;10
2020;0401002X;23810033005;28
2020;0401002X;23820031106;20
2020;0401002X;23820033004;14
2020;0401002X;23830033004;13
2020;0401002X;32211023411;14
2020;0470003Y;32211020112;13
2020;0470003Y;32211022316;10
2020;0470003Y;32211025516;15
2020;0470003Y;32211025520;23
2020;0470003Y;32221020112;12
2020;0470003Y;32221032409;10
2020;0470003Y;32A11031403;28
2020;0470003Y;32A31031403;29
2020;0470004Z;23210031224;29
2020;0470004Z;23210033616;15
2020;0470004Z;23220031216;12
2020;0470004Z;23820031212;15
2020;0470004Z;23830031202;22
2020;0470004Z;23830031206;14
2020;0470015L;23820023102;21
2020;0470015L;23830023102;15
2020;0470015L;23830025219;10
2020;0470015L;23830025221;6
2020;0470020S;23830025107;19
2020;0470020S;23830031206;16
2020;0470020S;32221020111;16
2020;0470020S;32221022318;14
2020;0470029B;23210033412;8
2020;0470029B;23220022139;8
2020;0470038L;23210023327;12
2020;0470038L;23810030003;31
2020;0470038L;23820023004;7
2020;0470038L;23830031202;28
2020;0470038L;23830033003;11
2020;0470038L;32221025011;7
2020;0470038L;32221031408;19
2020;0470060K;32211031212;41
2020;0470641S;23210022142;9
2020;0470641S;23810030003;16
2020;0470730N;23210031122;13
2020;0470730N;23210033411;10
2020;0470730N;23820031106;20
2020;0470730N;23830031106;18
2020;0470730N;23830033003;12
2020;0470753N;23210033411;8
2020;0470753N;23220031223;7
2020;0470782V;23210025434;10
2020;0470782V;23820025106;9
2020;0470782V;23820025515;11
2020;0470782V;23830025106;13
2020;0470782V;23830025214;17
2020;0470782V;23830025411;11
2020;0470782V;23830025510;23
2020;0640001D;23830022703;5
2020;0640001D;32211023010;42
2020;0640001D;32211023012;29
2020;0640001D;32221022709;18
2020;0640001D;32221023205;23
2020;0640011P;32211031212;33
2020;0640011P;32221022317;17
2020;0640011P;32221032409;32
2020;0640012R;23810025106;15
2020;0640012R;23820023407;15
2020;0640013S;23210022142;11
2020;0640013S;23220031215;11
2020;0640013S;23810031211;75
2020;0640013S;23830030001;31
2020;0640013S;23830033004;15
2020;0640017W;32211032325;12
2020;0640026F;23810020006;17
2020;0640026F;23820025411;11
2020;0640028H;23210033411;12
2020;0640028H;23220033411;13
2020;0640031L;23210025433;9
2020;0640031L;23810025106;9
2020;0640031L;23820025106;10
2020;0640031L;23830025106;6
2020;0640031L;23830025510;11
2020;0640031L;23830031107;23
2020;0640040W;23220025220;8
2020;0640040W;23810025218;19
2020;0640040W;23820025219;9
2020;0640042Y;23210022141;12
2020;0640042Y;23220022141;11
2020;0640042Y;23810022107;35
2020;0640042Y;23810033006;15
2020;0640042Y;23820033002;12
2020;0640049F;23810025007;15
2020;0640049F;23820025510;11
2020;0640049F;23820025515;13
2020;0640050G;23220031215;12
2020;0640053K;23820030001;14
2020;0640053K;23820031213;29
2020;0640053K;23830031202;26
2020;0640053K;23830033003;13
2020;0640057P;23810025516;28
2020;0640057P;23820025514;14
2020;0640057P;23830025515;16
2020;0640057P;32211020112;13
2020;0640057P;32211020113;20
2020;0640057P;32211025520;16
2020;0640057P;32221025515;13
2020;0640057P;32221025516;9
2020;0640058R;23220031216;22
2020;0640058R;23820031212;19
2020;0640058R;23820032303;29
2020;0640058R;23830032303;32
2020;0640066Z;23210024240;12
2020;0640066Z;23820025514;10
2020;0640066Z;23830025514;12
2020;0640080P;23810025007;9
2020;0640080P;23810025510;4
2020;0640080P;23830025007;12
2020;0640098J;23210023430;11
2020;0640098J;23810023408;15
2020;0640098J;23820023408;15
2020;0640098J;23820024202;12
2020;0640111Y;32211031408;28
2020;0640131V;32211033109;28
2020;0640131V;32221031409;24
2020;0640137B;32211031212;31
2020;0640176U;32221033204;24
2020;0640179X;23210033411;12
2020;0640179X;23810030003;14
2020;0640179X;23810033605;39
2020;0640179X;23830033603;17
2020;0640181Z;23810020002;11
2020;0640181Z;23820025513;10
2020;0640181Z;23820025515;12
2020;0640184C;23210031224;19
2020;0640184C;23810033005;28
2020;0640184C;23820031214;17
2020;0640189H;23220022139;8
2020;0640189H;23820022106;12
2020;0640189H;23830033403;6
2020;0641441U;32221033204;37
2020;0641663K;23830033004;28
2020;0641664L;23210025524;9
2020;0641664L;23220025524;8
2020;0641664L;23810025106;25
2020;0641664L;23810025510;24
2020;0641664L;23820025106;12
2020;0641664L;23830025106;8
2020;0641705F;23220031216;10
2020;0641705F;23820033003;15
2020;0641705F;23830031206;25
2020;0641705F;23830033004;16
2020;0641705F;23910033001;6
2020;0641732K;32221031408;27
2020;0641732K;32221032610;12
2020;0641823J;23820022106;35
2020;0641823J;32221033424;23
2020;0641823J;32221033425;20
2020;0641823J;32221033426;29
2020;0641844G;23810023405;6
2020;0641844G;23830023405;12
2020;0641907A;23830031202;9
2020;0030026M;23220031214;12
2020;0030026M;23820031213;33
2020;0030026M;23830025411;23
2020;0030026M;32211025516;15
2020;0030026M;32211031409;30
2020;0030026M;32221025415;13
2020;0030026M;32221031408;16
2020;0030038A;23210025431;7
2020;0030038A;23220025431;5
2020;0030038A;23810025510;20
2020;0030038A;23820031213;29
2020;0030038A;23830022106;16
2020;0030038A;23830025510;25
2020;0030038A;23C10025402;8
2020;0030051P;32211023411;10
2020;0030051P;32221023305;12
2020;0030051P;32221031212;24
2020;0030061A;23810025510;23
2020;0030105Y;23210022139;12
2020;0030105Y;23220022139;14
2020;0030105Y;23820030001;23
2020;0030105Y;23820033403;3
2020;0030105Y;23830022106;4
2020;0030112F;23220031216;13
2020;0030112F;23810031211;28
2020;0030112F;23810033006;10
2020;0030112F;23820031213;27
2020;0030905T;23810025217;49
2020;0030905T;23830025219;10
2020;0030924N;23820030001;13
2020;0030935A;23830033603;17
2020;0030935A;32211031213;23
2020;0030935A;32211033606;35
2020;0030935A;32221031213;24
2020;0031043T;23220025434;12
2020;0031043T;23810025408;9
2020;0031043T;23820025214;18
2020;0031043T;23820025408;7
2020;0031043T;23820025514;9
2020;0031043T;23830025515;18
2020;0031044U;23210033411;13
2020;0031044U;23830022003;11
2020;0031082K;23210033204;11
2020;0031082K;23220022129;12
2020;0031082K;23810033404;50
2020;0031082K;23820033101;29
2020;0031082K;23910033501;21
2020;0031082K;32221033103;20
2020;0031082K;32221033107;28
2020;0150006A;23810025218;16
2020;0150006A;23810025510;13
2020;0150006A;23820025214;20
2020;0150006A;23820025515;15
2020;0150006A;23830025214;14
2020;0150006A;32221031213;30
2020;0150008C;23210022140;8
2020;0150008C;23220022139;9
2020;0150008C;23810031211;29
2020;0150008C;23810033005;39
2020;0150008C;23820031213;31
2020;0150008C;23830022106;11
2020;0150008C;23830031202;28
2020;0150022T;23210023445;9
2020;0150022T;23820023404;5
2020;0150030B;23810025007;22
2020;0150030B;23820030001;14
2020;0150047V;23210032227;5
2020;0150047V;23220032227;3
2020;0150047V;23810032303;26
2020;0150613K;23220022129;10
2020;0150760V;23210031224;15
2020;0430020N;23810025510;15
2020;0430020N;23830025106;10
2020;0430020N;23830025510;8
2020;0430020N;32211020009;3
2020;0430021P;32221022104;24
2020;0430021P;32221031212;24
2020;0430021P;32221031310;13
2020;0430023S;23820023404;9
2020;0430024T;23210022142;5
2020;0430024T;23810033404;16
2020;0430024T;23820031214;7
2020;0430053Z;23820033403;4
2020;0430055B;32A11031403;17
2020;0430065M;32211033107;27
2020;0430098Y;23210031224;20
2020;0430098Y;23820031214;3
2020;0430098Y;32211033204;51
2020;0430098Y;32221031409;22
2020;0430101B;23110034405;9
2020;0430101B;23210023002;11
2020;0430101B;23810025007;12
2020;0430101B;23810025509;12
2020;0430101B;23820025007;14
2020;0430101B;23830025514;8
2020;0430101B;23830025515;16
2020;0430103D;23220023002;11
2020;0430103D;23810025411;19
2020;0430103D;23820025411;15
2020;0430103D;23830025411;16
2020;0430109K;23210033411;10
2020;0430947W;32211020008;22
2020;0430953C;23210022142;14
2020;0430953C;23810025007;17
2020;0430953C;23820033403;5
2020;0430953C;23830025007;18
2020;0430953C;23830033403;9
2020;0630001J;23810033005;28
2020;0630001J;23830030001;15
2020;0630012W;23910022110;11
2020;0630020E;32221022103;16
2020;0630020E;32221032409;56
2020;0630020E;32A31031403;31
2020;0630021F;23820032303;15
2020;0630021F;23830025007;30
2020;0630021F;23830032207;17
2020;0630021F;23910025002;6
2020;0630021F;32221020113;12
2020;0630021F;32221025515;17
2020;0630022G;23110022510;5
2020;0630022G;23110025433;9
2020;0630022G;23810025408;19
2020;0630022G;23820033102;14
2020;0630022G;23910025507;24
2020;0630022G;32211020009;8
2020;0630022G;32211025302;21
2020;0630023H;23210033616;12
2020;0630023H;23220034307;9
2020;0630023H;23810033005;60
2020;0630023H;23810033605;48
2020;0630023H;23810034304;23
2020;0630023H;23830033004;29
2020;0630023H;32211033606;29
2020;0630024J;23220031214;13
2020;0630024J;23810031211;116
2020;0630024J;23820031212;28
2020;0630024J;23820031214;29
2020;0630024J;23830030001;29
2020;0630041C;23220025524;10
2020;0630041C;23810025411;15
2020;0630041C;23820025510;28
2020;0630041C;23830025007;15
2020;0630041C;32211025415;14
2020;0630052P;32211031409;23
2020;0630054S;23210022142;30
2020;0630054S;23210024240;12
2020;0630054S;23220024240;11
2020;0630054S;23830031202;41
2020;0630061Z;23810025007;6
2020;0630061Z;23820020102;6
2020;0630061Z;23830024302;22
2020;0630061Z;32211024305;11
2020;0630069H;32211020111;15
2020;0630069H;32221020111;15
2020;0630077S;32211031213;63
2020;0630077S;32221031213;53
2020;0630078T;23210022142;22
2020;0630078T;23210031224;12
2020;0630078T;23220031216;13
2020;0630078T;23810022503;11
2020;0630078T;23810031211;36
2020;0630078T;23820022503;5
2020;0630078T;23820031213;17
2020;0630078T;23830031206;17
2020;0630665F;23210022715;11
2020;0630665F;23210023325;4
2020;0630665F;23210023326;14
2020;0630665F;23220023326;8
2020;0631048X;23910033605;35
2020;0631075B;32211031213;31
2020;0631075B;32211031409;34
2020;0631408N;23830031210;11
2020;0631409P;23820033002;27
2020;0631480S;23810030003;28
2020;0631480S;23820031106;14
2020;0631480S;23830031107;23
2020;0631669X;23820022106;35
2020;0631669X;23820033403;41
2020;0631669X;23830033403;32
2020;0631669X;32211033422;63
2020;0631669X;32221033423;18
2020;0631736V;23210025524;11
2020;0631736V;23810022404;14
2020;0631736V;23810025007;7
2020;0631736V;23820022403;15
2020;0631736V;23830025510;23
2020;0631985R;23210022715;12
2020;0631985R;23210023327;11
2020;0631985R;23810023007;43
2020;0631985R;23810023404;14
2020;0631985R;23830023304;11
2020;0631985R;23830025509;10
2020;0631985R;32211023012;16
2020;0631985R;32211023107;29
2020;0631985R;32211023412;14
2020;0631985R;32221025011;14
2020;0210003P;23210031122;14
2020;0210003P;23820025510;15
2020;0210003P;32221032002;16
2020;0210006T;23830025106;10
2020;0210013A;23210033204;10
2020;0210017E;32211031310;25
2020;0210017E;32211032409;25
2020;0210017E;32221032409;23
2020;0210018F;23210023324;11
2020;0210018F;23210025218;9
2020;0210018F;23220025524;12
2020;0210018F;23810025411;11
2020;0210018F;23810025509;11
2020;0210018F;23820022704;10
2020;0210018F;23820025509;12
2020;0210018F;23830025510;31
2020;0210018F;32211022710;10
2020;0210018F;32221022709;17
2020;0210019G;23210022139;7
2020;0210019G;23810022107;35
2020;0210019G;23820022106;32
2020;0210019G;23910033410;8
2020;0210019G;32211022207;30
2020;0210019G;32211031213;22
2020;0210019G;32221024207;14
2020;0210019G;32221031213;29
2020;0210019G;32221031408;13
2020;0210019G;32221032409;19
2020;0210032W;23220022422;11
2020;0210032W;23830025108;11
2020;0210032W;23C20022408;10
2020;0210032W;32730013401;11
2020;0210056X;23210020101;6
2020;0210056X;23830025514;7
2020;0211033J;32211025010;21
2020;0211033J;32221025010;15
2020;0211089V;23810025106;2
2020;0211089V;23820025510;22
2020;0211089V;23830020002;4
2020;0211089V;23830025007;20
2020;0211089V;23830025513;5
2020;0211089V;32211020009;28
2020;0211090W;23810030003;28
2020;0211090W;23830022106;16
2020;0211090W;32211031103;21
2020;0211090W;32211031213;64
2020;0211090W;32211032409;31
2020;0211090W;32221031103;19
2020;0211090W;32221031213;51
2020;0211090W;32221031409;28
2020;0211090W;32221032409;19
2020;0211090W;32221032611;14
2020;0211091X;23820033002;33
2020;0211091X;23820033004;37
2020;0211091X;32211032002;33
2020;0211356K;23210034405;12
2020;0211356K;23220034405;12
2020;0211356K;23820031106;19
2020;0211356K;23830020102;9
2020;0211356K;23830025513;6
2020;0211356K;23830025515;12
2020;0211356K;23830031106;15
2020;0211428N;23210023325;2
2020;0211428N;23220023327;2
2020;0211986V;23810023208;2
2020;0211986V;23820023004;9
2020;0211986V;23820023103;9
2020;0211986V;23820023304;11
2020;0211986V;23830023208;6
2020;0211986V;23830023304;11
2020;0211986V;23830023404;4
2020;0211986V;32221023205;6
2020;0212015B;23820033003;26
2020;0212015B;23830033003;22
2020;0212015B;32211033204;26
2020;0212015B;32221033204;23
2020;0212023K;23210033616;17
2020;0212023K;23220033616;16
2020;0212023K;23830033003;4
2020;0212045J;23810032210;12
2020;0212045J;23810033006;12
2020;0212045J;23820033002;13
2020;0212045J;23820033004;17
2020;0212045J;23830033002;11
2020;0580014A;23220031216;13
2020;0580014A;23810025007;11
2020;0580014A;23820031213;9
2020;0580014A;23820033403;7
2020;0580014A;23830033403;5
2020;0580020G;23210025434;10
2020;0580020G;23210031118;12
2020;0580020G;23810025218;19
2020;0580020G;23820034403;12
2020;0580031U;32211020111;20
2020;0580031U;32221025515;15
2020;0580032V;32211031213;22
2020;0580032V;32211031408;22
2020;0580042F;23810023404;6
2020;0580042F;23C20025402;4
2020;0580050P;23810031211;49
2020;0580071M;23210025218;5
2020;0580071M;23810025408;3
2020;0580071M;23820025515;17
