Rentrée scolaire,Académie 2020,Académie 2020 Lib L,UAI,Patronyme,Adresse condensée,Code postal,Commune d'implantation,Commune d'implantation Lib L,Commune et arrondissement,Commune et arrondissement Lib L,Secteur d'enseignement Lib L,Mef Bcp 11,Mef Bcp 11 Lib L,Mef Bcp 6,Mef Bcp 6 Lib L,Nombre d'élèves : Total,Nombre d'élèves : Filles,Nombre d'élèves : Garçons
2024.0,7.0,DIJON,0711249X,FREDERIC OZANAM,FREDERIC OZANAM R.L'HERITAN,71031.0,71270,MACON,71270,MACON,SECTEUR PRIVE,32211033426,1BTS2  TOURISME,322110,BTS EN 2 ANS : 1ERE ANNEE,30.0,20.0,10.0
2024.0,7.0,DIJON,0711249X,FREDERIC OZANAM,FREDERIC OZANAM R.L'HERITAN,71031.0,71270,MACON,71270,MACON,SECTEUR PRIVE,32221033426,2BTS2  TOURISME,322210,BTS EN 2 ANS : 2EME ANNEE,23.0,15.0,8.0
2024.0,7.0,DIJON,0711322B,JEANNETTE GUYOT,METIERS AUTOM.R LA MANUTENTION,71102.0,71076,CHALON-SUR-SAONE,71076,CHALON-SUR-SAONE,SECTEUR PUBLIC,23210023324,1CAP2  MONTEUR INSTALLATIONS SANITAIRES,232100,CAP EN 2 ANS : 1ERE ANNEE,10.0,0.0,10.0
2024.0,7.0,DIJON,0711322B,JEANNETTE GUYOT,METIERS AUTOM.R LA MANUTENTION,71102.0,71076,CHALON-SUR-SAONE,71076,CHALON-SUR-SAONE,SECTEUR PUBLIC,23220023327,2CAP2  PEINTRE APPLICATEUR REVETEMENTS,232200,CAP EN 2 ANS : 2EME ANNEE,8.0,2.0,6.0
2024.0,7.0,DIJON,0711322B,JEANNETTE GUYOT,METIERS AUTOM.R LA MANUTENTION,71102.0,71076,CHALON-SUR-SAONE,71076,CHALON-SUR-SAONE,SECTEUR PUBLIC,23220023447,2CAP2  MENUISIER FABRICANT,232200,CAP EN 2 ANS : 2EME ANNEE,7.0,0.0,7.0
2024.0,7.0,DIJON,0711322B,JEANNETTE GUYOT,METIERS AUTOM.R LA MANUTENTION,71102.0,71076,CHALON-SUR-SAONE,71076,CHALON-SUR-SAONE,SECTEUR PUBLIC,23220031118,2CAP2  CONDUCTEUR LIVREUR MARCHANDISES,232200,CAP EN 2 ANS : 2EME ANNEE,12.0,3.0,9.0
2024.0,7.0,DIJON,0711322B,JEANNETTE GUYOT,METIERS AUTOM.R LA MANUTENTION,71102.0,71076,CHALON-SUR-SAONE,71076,CHALON-SUR-SAONE,SECTEUR PUBLIC,23810025222,2NDPRO MET.MAIN.MATER.VEHIC.2NDE COMMUNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,30.0,2.0,28.0
2024.0,7.0,DIJON,0711322B,JEANNETTE GUYOT,METIERS AUTOM.R LA MANUTENTION,71102.0,71076,CHALON-SUR-SAONE,71076,CHALON-SUR-SAONE,SECTEUR PUBLIC,23810025412,2NDPRO CARROSSIER PEINTRE AUTOMOBILE,238100,BAC PRO EN 3 ANS : 2NDE PRO,10.0,0.0,10.0
2024.0,8.0,GRENOBLE,0740031G,PORTE DES ALPES,PORTE DES ALPES RUE CURDY,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PUBLIC,23820022707,1ERPRO INSTAL.CHAUF.CLIMAT.ENERG.RENOUV.,238200,BAC PRO EN 3 ANS : 1ERE PRO,16.0,0.0,16.0
2024.0,8.0,GRENOBLE,0740031G,PORTE DES ALPES,PORTE DES ALPES RUE CURDY,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PUBLIC,23820023004,1RE PRO3 TECHN. ETUDES BAT.A ETUDES&ECO.,238200,BAC PRO EN 3 ANS : 1ERE PRO,12.0,5.0,7.0
2024.0,8.0,GRENOBLE,0740031G,PORTE DES ALPES,PORTE DES ALPES RUE CURDY,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PUBLIC,23820023210,1ERPRO TRAVAUX PUBLICS,238200,BAC PRO EN 3 ANS : 1ERE PRO,12.0,0.0,12.0
2024.0,8.0,GRENOBLE,0740031G,PORTE DES ALPES,PORTE DES ALPES RUE CURDY,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PUBLIC,23820025520,1ERPRO METIERS ELECT. ENVIRON. CONNECTES,238200,BAC PRO EN 3 ANS : 1ERE PRO,12.0,1.0,11.0
2024.0,8.0,GRENOBLE,0740031G,PORTE DES ALPES,PORTE DES ALPES RUE CURDY,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PUBLIC,23830023004,TLE PRO3 TECHN. ETUDES BAT.A ETUDES &ECO,238300,BAC PRO EN 3 ANS : TERMINALE PRO,10.0,4.0,6.0
2024.0,8.0,GRENOBLE,0740031G,PORTE DES ALPES,PORTE DES ALPES RUE CURDY,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PUBLIC,23830023404,TLE PRO3  TECHNICIEN CONSTRUCTEUR BOIS,238300,BAC PRO EN 3 ANS : TERMINALE PRO,16.0,0.0,16.0
2024.0,8.0,GRENOBLE,0740031G,PORTE DES ALPES,PORTE DES ALPES RUE CURDY,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PUBLIC,23830025510,TLE PRO3 METIERS ELECT. ENVIRON. CONNECTES,238300,BAC PRO EN 3 ANS : TERMINALE PRO,12.0,0.0,12.0
2024.0,8.0,GRENOBLE,0740037N,MME DE STAEL,MME DE STAEL ROUTE DE THAIRY,74163.0,74243,SAINT-JULIEN-EN-GENEVOIS,74243,SAINT-JULIEN-EN-GENEVOIS,SECTEUR PUBLIC,32221031408,2BTS2  COMPTABILITE ET GESTION,322210,BTS EN 2 ANS : 2EME ANNEE,13.0,3.0,10.0
2024.0,8.0,GRENOBLE,0740047Z,SAVOIE LEMAN,SAVOIE LEMAN BD CARNOT,74203.0,74281,THONON-LES-BAINS,74281,THONON-LES-BAINS,SECTEUR PUBLIC,32221033424,2BTS2  MANAG. HOTEL.REST. OPT.B PR.CULIN,322210,BTS EN 2 ANS : 2EME ANNEE,28.0,10.0,18.0
2024.0,8.0,GRENOBLE,0740051D,ANNA DE NOAILLES,ANNA DE NOAILLES AV.NOAILLES,74500.0,74119,EVIAN-LES-BAINS,74119,EVIAN-LES-BAINS,SECTEUR PUBLIC,32211033426,1BTS2  TOURISME,322110,BTS EN 2 ANS : 1ERE ANNEE,12.0,9.0,3.0
2024.0,8.0,GRENOBLE,0740054G,GERMAIN SOMMEILLER,G.SOMMEILLER BD TAINE,74000.0,74010,ANNECY,74010,ANNECY,SECTEUR PUBLIC,23820033006,1ERPRO ANIMAT. ENFANCE& PERSONNES AGEES,238200,BAC PRO EN 3 ANS : 1ERE PRO,24.0,17.0,7.0
2024.0,8.0,GRENOBLE,0740059M,DU CHABLAIS,DU CHABLAIS CH. DE MORCY,74207.0,74281,THONON-LES-BAINS,74281,THONON-LES-BAINS,SECTEUR PUBLIC,23210025439,1CAP2  METALLIER,232100,CAP EN 2 ANS : 1ERE ANNEE,14.0,2.0,12.0
2024.0,8.0,GRENOBLE,0740059M,DU CHABLAIS,DU CHABLAIS CH. DE MORCY,74207.0,74281,THONON-LES-BAINS,74281,THONON-LES-BAINS,SECTEUR PUBLIC,23830030004,TLEPRO ASSISTANC.GEST.ORGANIS.ACTIVITES,238300,BAC PRO EN 3 ANS : TERMINALE PRO,23.0,9.0,14.0
2024.0,8.0,GRENOBLE,0740062R,AMEDEE GORDINI,AMEDEE GORDINI RTE DE SACCONGE,74600.0,74010,ANNECY,74010,ANNECY,SECTEUR PUBLIC,23810025412,2NDPRO CARROSSIER PEINTRE AUTOMOBILE,238100,BAC PRO EN 3 ANS : 2NDE PRO,20.0,2.0,18.0
2024.0,8.0,GRENOBLE,0740062R,AMEDEE GORDINI,AMEDEE GORDINI RTE DE SACCONGE,74600.0,74010,ANNECY,74010,ANNECY,SECTEUR PUBLIC,23820020009,1ERPRO MODELISATION ET PROTOTYPAGE 3D,238200,BAC PRO EN 3 ANS : 1ERE PRO,15.0,0.0,15.0
2024.0,8.0,GRENOBLE,0740062R,AMEDEE GORDINI,AMEDEE GORDINI RTE DE SACCONGE,74600.0,74010,ANNECY,74010,ANNECY,SECTEUR PUBLIC,23820025214,1RE PRO3 MAINT.VEHIC.OPTA VOIT.PARTICUL.,238200,BAC PRO EN 3 ANS : 1ERE PRO,25.0,1.0,24.0
2024.0,8.0,GRENOBLE,0740062R,AMEDEE GORDINI,AMEDEE GORDINI RTE DE SACCONGE,74600.0,74010,ANNECY,74010,ANNECY,SECTEUR PUBLIC,23830025014,TLEPRO TEC.REAL.PR.MEC.OP.REAL.SUIV.PRO.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,6.0,0.0,6.0
2024.0,8.0,GRENOBLE,0740082M,SAINT MICHEL,ST MICHEL FB DES BALMETTES,74007.0,74010,ANNECY,74010,ANNECY,SECTEUR PRIVE,32221032614,2BTS2  SERV.INFORMATIQ.ORGAN.OPT.B.SLAM,322210,BTS EN 2 ANS : 2EME ANNEE,8.0,1.0,7.0
2024.0,8.0,GRENOBLE,0740092Y,SAINTE FAMILLE,STE FAMILLE AV DES VOIRONS,74800.0,74224,LA ROCHE-SUR-FORON,74224,LA ROCHE-SUR-FORON,SECTEUR PRIVE,23220034405,2CAP2  AGENT DE SECURITE,232200,CAP EN 2 ANS : 2EME ANNEE,10.0,1.0,9.0
2024.0,8.0,GRENOBLE,0740092Y,SAINTE FAMILLE,STE FAMILLE AV DES VOIRONS,74800.0,74224,LA ROCHE-SUR-FORON,74224,LA ROCHE-SUR-FORON,SECTEUR PRIVE,23810030003,"2DE PRO3 MET.GEST.ADM.,TRA.&LOG.2NDE COMM.",238100,BAC PRO EN 3 ANS : 2NDE PRO,18.0,14.0,4.0
2024.0,8.0,GRENOBLE,0740143D,ST JEAN BOSCO LES CORDELIERS,LPO ST JEAN BOSCO RUE M.BERTHE,74301.0,74081,CLUSES,74081,CLUSES,SECTEUR PRIVE,23210031224,1CAP2  EQUIPIER POLYVALENT DU COMMERCE,232100,CAP EN 2 ANS : 1ERE ANNEE,17.0,14.0,3.0
2024.0,8.0,GRENOBLE,0740143D,ST JEAN BOSCO LES CORDELIERS,LPO ST JEAN BOSCO RUE M.BERTHE,74301.0,74081,CLUSES,74081,CLUSES,SECTEUR PRIVE,23810031211,2DE PRO3 MET. RELATION CLIENT 2NDE COMMUNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,31.0,20.0,11.0
2024.0,8.0,GRENOBLE,0740144E,SAINT VINCENT,ST VINCENT RTE DE BOSSEY,74160.0,74082,COLLONGES-SOUS-SALEVE,74082,COLLONGES-SOUS-SALEVE,SECTEUR PRIVE,23210031224,1CAP2  EQUIPIER POLYVALENT DU COMMERCE,232100,CAP EN 2 ANS : 1ERE ANNEE,15.0,9.0,6.0
2024.0,8.0,GRENOBLE,0740144E,SAINT VINCENT,ST VINCENT RTE DE BOSSEY,74160.0,74082,COLLONGES-SOUS-SALEVE,74082,COLLONGES-SOUS-SALEVE,SECTEUR PRIVE,23820031213,1ERPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,238200,BAC PRO EN 3 ANS : 1ERE PRO,32.0,19.0,13.0
2024.0,8.0,GRENOBLE,0740144E,SAINT VINCENT,ST VINCENT RTE DE BOSSEY,74160.0,74082,COLLONGES-SOUS-SALEVE,74082,COLLONGES-SOUS-SALEVE,SECTEUR PRIVE,23830031214,TLEPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,6.0,3.0,3.0
2024.0,8.0,GRENOBLE,0740148J,LA FONTAINE,LA FONTAINE PRES D'ENFER,74210.0,74123,FAVERGES-SEYTHENEX,74123,FAVERGES-SEYTHENEX,SECTEUR PRIVE,23210033616,1CAP2  METIERS DE LA COIFFURE,232100,CAP EN 2 ANS : 1ERE ANNEE,7.0,7.0,0.0
2024.0,8.0,GRENOBLE,0740148J,LA FONTAINE,LA FONTAINE PRES D'ENFER,74210.0,74123,FAVERGES-SEYTHENEX,74123,FAVERGES-SEYTHENEX,SECTEUR PRIVE,23220031224,2CAP2  EQUIPIER POLYVALENT DU COMMERCE,232200,CAP EN 2 ANS : 2EME ANNEE,18.0,6.0,12.0
2024.0,8.0,GRENOBLE,0740148J,LA FONTAINE,LA FONTAINE PRES D'ENFER,74210.0,74123,FAVERGES-SEYTHENEX,74123,FAVERGES-SEYTHENEX,SECTEUR PRIVE,23220033616,2CAP2  METIERS DE LA COIFFURE,232200,CAP EN 2 ANS : 2EME ANNEE,2.0,2.0,0.0
2024.0,8.0,GRENOBLE,0740148J,LA FONTAINE,LA FONTAINE PRES D'ENFER,74210.0,74123,FAVERGES-SEYTHENEX,74123,FAVERGES-SEYTHENEX,SECTEUR PRIVE,23820033604,1ERPRO METIERS DE LA COIFFURE,238200,BAC PRO EN 3 ANS : 1ERE PRO,9.0,8.0,1.0
2024.0,8.0,GRENOBLE,0740148J,LA FONTAINE,LA FONTAINE PRES D'ENFER,74210.0,74123,FAVERGES-SEYTHENEX,74123,FAVERGES-SEYTHENEX,SECTEUR PRIVE,23820033606,1ERPRO ESTHETIQUE COSMETIQUE PARFUMERIE,238200,BAC PRO EN 3 ANS : 1ERE PRO,18.0,18.0,0.0
2024.0,8.0,GRENOBLE,0740152N,ESCR-CECAM,CECAM CHEMIN BEAUREGARD,74490.0,74241,SAINT-JEOIRE,74241,SAINT-JEOIRE,SECTEUR PRIVE,23210023447,1CAP2  MENUISIER FABRICANT,232100,CAP EN 2 ANS : 1ERE ANNEE,9.0,0.0,9.0
2024.0,8.0,GRENOBLE,0740152N,ESCR-CECAM,CECAM CHEMIN BEAUREGARD,74490.0,74241,SAINT-JEOIRE,74241,SAINT-JEOIRE,SECTEUR PRIVE,23810020006,2NDPRO MET.CON.DUR.BAT.&TRA.PUB.2NDE COM,238100,BAC PRO EN 3 ANS : 2NDE PRO,5.0,0.0,5.0
2024.0,8.0,GRENOBLE,0740152N,ESCR-CECAM,CECAM CHEMIN BEAUREGARD,74490.0,74241,SAINT-JEOIRE,74241,SAINT-JEOIRE,SECTEUR PRIVE,23810023409,2NDPRO MET.AGENC.MENUIS.AMEUB.2NDE COMM.,238100,BAC PRO EN 3 ANS : 2NDE PRO,12.0,0.0,12.0
2024.0,8.0,GRENOBLE,0740152N,ESCR-CECAM,CECAM CHEMIN BEAUREGARD,74490.0,74241,SAINT-JEOIRE,74241,SAINT-JEOIRE,SECTEUR PRIVE,23820025520,1ERPRO METIERS ELECT. ENVIRON. CONNECTES,238200,BAC PRO EN 3 ANS : 1ERE PRO,8.0,0.0,8.0
2024.0,8.0,GRENOBLE,0740152N,ESCR-CECAM,CECAM CHEMIN BEAUREGARD,74490.0,74241,SAINT-JEOIRE,74241,SAINT-JEOIRE,SECTEUR PRIVE,23830025014,TLEPRO TEC.REAL.PR.MEC.OP.REAL.SUIV.PRO.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,3.0,0.0,3.0
2024.0,8.0,GRENOBLE,0740155S,MONT BLANC,MONT BLANC RTE DE DORAN,74700.0,74256,SALLANCHES,74256,SALLANCHES,SECTEUR PRIVE,23220023224,2CAP2  MACON,232200,CAP EN 2 ANS : 2EME ANNEE,7.0,0.0,7.0
2024.0,8.0,GRENOBLE,0740155S,MONT BLANC,MONT BLANC RTE DE DORAN,74700.0,74256,SALLANCHES,74256,SALLANCHES,SECTEUR PRIVE,23810023409,2NDPRO MET.AGENC.MENUIS.AMEUB.2NDE COMM.,238100,BAC PRO EN 3 ANS : 2NDE PRO,11.0,0.0,11.0
2024.0,8.0,GRENOBLE,0740155S,MONT BLANC,MONT BLANC RTE DE DORAN,74700.0,74256,SALLANCHES,74256,SALLANCHES,SECTEUR PRIVE,23820023404,1RE PRO3  TECHNICIEN CONSTRUCTEUR BOIS,238200,BAC PRO EN 3 ANS : 1ERE PRO,12.0,0.0,12.0
2024.0,8.0,GRENOBLE,0740155S,MONT BLANC,MONT BLANC RTE DE DORAN,74700.0,74256,SALLANCHES,74256,SALLANCHES,SECTEUR PRIVE,23830023405,TLE PRO3  TECHNICIEN MENUISIER AGENCEUR,238300,BAC PRO EN 3 ANS : TERMINALE PRO,9.0,0.0,9.0
2024.0,8.0,GRENOBLE,0741101V,LES BRESSIS,LES BRESSIS RTE DES CREUSES,74600.0,74010,ANNECY,74010,ANNECY,SECTEUR PRIVE,23220022142,"2CAP2  PROD.SERV.REST. (RAPID,COLL,CAFE)",232200,CAP EN 2 ANS : 2EME ANNEE,6.0,1.0,5.0
2024.0,8.0,GRENOBLE,0741101V,LES BRESSIS,LES BRESSIS RTE DES CREUSES,74600.0,74010,ANNECY,74010,ANNECY,SECTEUR PRIVE,23J00033002,CS-3   AIDE A DOMICILE,23J000,CERTIFICAT DE SPECIALISATION DE NIVEAU 3,8.0,8.0,0.0
2024.0,8.0,GRENOBLE,0741101V,LES BRESSIS,LES BRESSIS RTE DES CREUSES,74600.0,74010,ANNECY,74010,ANNECY,SECTEUR PRIVE,32211031409,1BTS2  GESTION DE LA PME,322110,BTS EN 2 ANS : 1ERE ANNEE,15.0,8.0,7.0
2024.0,8.0,GRENOBLE,0741101V,LES BRESSIS,LES BRESSIS RTE DES CREUSES,74600.0,74010,ANNECY,74010,ANNECY,SECTEUR PRIVE,32221031213,2BTS2  MANAGEMENT COMMERC. OPERATIONNEL,322210,BTS EN 2 ANS : 2EME ANNEE,9.0,3.0,6.0
2024.0,8.0,GRENOBLE,0741164N,TOM MOREL,TOM MOREL AVENUE PRELEVET,74960.0,74010,ANNECY,74010,ANNECY,SECTEUR PUBLIC,23820031212,1ERPRO METIERS DE L'ACCUEIL,238200,BAC PRO EN 3 ANS : 1ERE PRO,29.0,16.0,13.0
2024.0,8.0,GRENOBLE,0741164N,TOM MOREL,TOM MOREL AVENUE PRELEVET,74960.0,74010,ANNECY,74010,ANNECY,SECTEUR PUBLIC,32211031312,1BTS2  PROFESSIONS IMMOBILIERES,322110,BTS EN 2 ANS : 1ERE ANNEE,17.0,8.0,9.0
2024.0,8.0,GRENOBLE,0741285V,ISETA-ECA,LP ECA RUE DES CARILLONS,74650.0,74067,CHAVANOD,74067,CHAVANOD,SECTEUR PRIVE,23810020006,2NDPRO MET.CON.DUR.BAT.&TRA.PUB.2NDE COM,238100,BAC PRO EN 3 ANS : 2NDE PRO,11.0,1.0,10.0
2024.0,8.0,GRENOBLE,0741285V,ISETA-ECA,LP ECA RUE DES CARILLONS,74650.0,74067,CHAVANOD,74067,CHAVANOD,SECTEUR PRIVE,23810020103,2NDPRO MET.REAL.ENS.MEC.IND.2NDE COMMUNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,14.0,2.0,12.0
2024.0,8.0,GRENOBLE,0741285V,ISETA-ECA,LP ECA RUE DES CARILLONS,74650.0,74067,CHAVANOD,74067,CHAVANOD,SECTEUR PRIVE,23830025513,TLE PRO3 SYST.NUM.OPT.A SURETE SECURITE,238300,BAC PRO EN 3 ANS : TERMINALE PRO,12.0,0.0,12.0
2024.0,8.0,GRENOBLE,0741307U,JEANNE D'ARC,JEANNE D'ARC AV. JULES FERRY,74207.0,74281,THONON-LES-BAINS,74281,THONON-LES-BAINS,SECTEUR PRIVE,23820030004,1ERPRO ASSISTANC.GEST.ORGANIS.ACTIVITES,238200,BAC PRO EN 3 ANS : 1ERE PRO,35.0,21.0,14.0
2024.0,8.0,GRENOBLE,0741418P,CHARLES BAUDELAIRE,BAUDELAIRE AV. DU CAPITAINE AN,74012.0,74010,ANNECY,74010,ANNECY,SECTEUR PUBLIC,32211031212,1BTS2  NEGO. ET DIGITAL. RELATION CLIENT,322110,BTS EN 2 ANS : 1ERE ANNEE,33.0,16.0,17.0
2024.0,8.0,GRENOBLE,0741469V,DEMOTZ DE LA SALLE,DEMOTZ DE LA SALLE R.COLLEGE,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PRIVE,23810031211,2DE PRO3 MET. RELATION CLIENT 2NDE COMMUNE,238100,BAC PRO EN 3 ANS : 2NDE PRO,43.0,24.0,19.0
2024.0,8.0,GRENOBLE,0741469V,DEMOTZ DE LA SALLE,DEMOTZ DE LA SALLE R.COLLEGE,74150.0,74225,RUMILLY,74225,RUMILLY,SECTEUR PRIVE,23820031214,1ERPRO MET.COM.VEN.OP.B PR.CL.VA.OF.COM.,238200,BAC PRO EN 3 ANS : 1ERE PRO,17.0,10.0,7.0
2024.0,8.0,GRENOBLE,0741476C,JEAN MONNET,JEAN MONNET PL DE LATTRE DE TA,74100.0,74012,ANNEMASSE,74012,ANNEMASSE,SECTEUR PUBLIC,23210022142,"1CAP2  PROD.SERV.REST. (RAPID,COLL,CAFE)",232100,CAP EN 2 ANS : 1ERE ANNEE,12.0,5.0,7.0
2024.0,8.0,GRENOBLE,0741476C,JEAN MONNET,JEAN MONNET PL DE LATTRE DE TA,74100.0,74012,ANNEMASSE,74012,ANNEMASSE,SECTEUR PUBLIC,23210023006,1CAP2  INTERVENT. MAINTENANCE.TECHN.BAT.,232100,CAP EN 2 ANS : 1ERE ANNEE,12.0,0.0,12.0
2024.0,8.0,GRENOBLE,0741476C,JEAN MONNET,JEAN MONNET PL DE LATTRE DE TA,74100.0,74012,ANNEMASSE,74012,ANNEMASSE,SECTEUR PUBLIC,23210023445,1CAP2  EBENISTE,232100,CAP EN 2 ANS : 1ERE ANNEE,12.0,0.0,12.0
2024.0,8.0,GRENOBLE,0741476C,JEAN MONNET,JEAN MONNET PL DE LATTRE DE TA,74100.0,74012,ANNEMASSE,74012,ANNEMASSE,SECTEUR PUBLIC,23210034405,1CAP2  AGENT DE SECURITE,232100,CAP EN 2 ANS : 1ERE ANNEE,15.0,3.0,12.0
2024.0,8.0,GRENOBLE,0741476C,JEAN MONNET,JEAN MONNET PL DE LATTRE DE TA,74100.0,74012,ANNEMASSE,74012,ANNEMASSE,SECTEUR PUBLIC,23220023446,2CAP2  CHARPENTIER BOIS,232200,CAP EN 2 ANS : 2EME ANNEE,8.0,1.0,7.0
2024.0,8.0,GRENOBLE,0741476C,JEAN MONNET,JEAN MONNET PL DE LATTRE DE TA,74100.0,74012,ANNEMASSE,74012,ANNEMASSE,SECTEUR PUBLIC,23830023304,TLE PRO3  AMENAGEMENT FINITION BATIMENT,238300,BAC PRO EN 3 ANS : TERMINALE PRO,9.0,0.0,9.0
2024.0,8.0,GRENOBLE,0741476C,JEAN MONNET,JEAN MONNET PL DE LATTRE DE TA,74100.0,74012,ANNEMASSE,74012,ANNEMASSE,SECTEUR PUBLIC,23830023405,TLE PRO3  TECHNICIEN MENUISIER AGENCEUR,238300,BAC PRO EN 3 ANS : TERMINALE PRO,10.0,1.0,9.0
2024.0,8.0,GRENOBLE,0741476C,JEAN MONNET,JEAN MONNET PL DE LATTRE DE TA,74100.0,74012,ANNEMASSE,74012,ANNEMASSE,SECTEUR PUBLIC,32211025520,1BTS2  ELECTROTECHNIQUE,322110,BTS EN 2 ANS : 1ERE ANNEE,21.0,0.0,21.0
2024.0,8.0,GRENOBLE,0741669M,ROGER FRISON ROCHE,FRISON ROCHE PROMENADE DU FORI,74400.0,74056,CHAMONIX-MONT-BLANC,74056,CHAMONIX-MONT-BLANC,SECTEUR PUBLIC,23830031213,TLEPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,14.0,4.0,10.0
2024.0,1.0,PARIS,0750330B,EC TECHNIQUE SUP LABORATOIRE,ETSL 93-95 R DESSOUS BERGES,75013.0,75056,PARIS,75113,PARIS 13E  ARRONDISSEMENT,SECTEUR PRIVE,32211022209,1BTS2  BIOANALYSES EN LABOR. DE CONTRÔLE,322110,BTS EN 2 ANS : 1ERE ANNEE,75.0,47.0,28.0
2024.0,1.0,PARIS,0750419Y,CAMILLE JENATZY,JENATZY 6 R CHARLES HERMITE,75018.0,75056,PARIS,75118,PARIS 18E  ARRONDISSEMENT,SECTEUR PUBLIC,23810030003,"2DE PRO3 MET.GEST.ADM.,TRA.&LOG.2NDE COMM.",238100,BAC PRO EN 3 ANS : 2NDE PRO,19.0,1.0,18.0
2024.0,1.0,PARIS,0750419Y,CAMILLE JENATZY,JENATZY 6 R CHARLES HERMITE,75018.0,75056,PARIS,75118,PARIS 18E  ARRONDISSEMENT,SECTEUR PUBLIC,23820025214,1RE PRO3 MAINT.VEHIC.OPTA VOIT.PARTICUL.,238200,BAC PRO EN 3 ANS : 1ERE PRO,50.0,1.0,49.0
2024.0,1.0,PARIS,0750419Y,CAMILLE JENATZY,JENATZY 6 R CHARLES HERMITE,75018.0,75056,PARIS,75118,PARIS 18E  ARRONDISSEMENT,SECTEUR PUBLIC,23830025214,TLE PRO3 MAINT.VEHIC.OPTA VOIT.PARTICUL.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,33.0,0.0,33.0
2024.0,1.0,PARIS,0750419Y,CAMILLE JENATZY,JENATZY 6 R CHARLES HERMITE,75018.0,75056,PARIS,75118,PARIS 18E  ARRONDISSEMENT,SECTEUR PUBLIC,23830025216,TLE PRO3 MAINT.VEHIC.OPTC MOTOCYCLES,238300,BAC PRO EN 3 ANS : TERMINALE PRO,1.0,0.0,1.0
2024.0,1.0,PARIS,0750428H,JACQUES MONOD,MONOD 12 R VICTOR COUSIN,75005.0,75056,PARIS,75105,PARIS  5E  ARRONDISSEMENT,SECTEUR PUBLIC,51110033104,1PD4-1 AIDE-SOIGNANT,511100,PREPARATION DIVERSE PRE-BAC,21.0,17.0,4.0
2024.0,1.0,PARIS,0750428H,JACQUES MONOD,MONOD 12 R VICTOR COUSIN,75005.0,75056,PARIS,75105,PARIS  5E  ARRONDISSEMENT,SECTEUR PUBLIC,51110033105,1PD4-1 AUXILIAIRE DE PUERICULTURE,511100,PREPARATION DIVERSE PRE-BAC,60.0,60.0,0.0
2024.0,1.0,PARIS,0750436S,CLAUDE ANTHIME CORBON,CORBON 5 R CORBON,75015.0,75056,PARIS,75115,PARIS 15E  ARRONDISSEMENT,SECTEUR PUBLIC,23220031224,2CAP2  EQUIPIER POLYVALENT DU COMMERCE,232200,CAP EN 2 ANS : 2EME ANNEE,15.0,7.0,8.0
2024.0,1.0,PARIS,0750436S,CLAUDE ANTHIME CORBON,CORBON 5 R CORBON,75015.0,75056,PARIS,75115,PARIS 15E  ARRONDISSEMENT,SECTEUR PUBLIC,23810030003,"2DE PRO3 MET.GEST.ADM.,TRA.&LOG.2NDE COMM.",238100,BAC PRO EN 3 ANS : 2NDE PRO,24.0,12.0,12.0
2024.0,1.0,PARIS,0750436S,CLAUDE ANTHIME CORBON,CORBON 5 R CORBON,75015.0,75056,PARIS,75115,PARIS 15E  ARRONDISSEMENT,SECTEUR PUBLIC,23830031213,TLEPRO MET.COM.VEN.OP.A ANI.GES.ESP.COM.,238300,BAC PRO EN 3 ANS : TERMINALE PRO,31.0,11.0,20.0
2024.0,1.0,PARIS,0750463W,LUCAS DE NEHOU,NEHOU 4 R DES FEUILLANTINES,75005.0,75056,PARIS,75105,PARIS  5E  ARRONDISSEMENT,SECTEUR PUBLIC,23220022425,2CAP2 ARTS&TECHNIQ.VERRE: VITRAILLISTE,232200,CAP EN 2 ANS : 2EME ANNEE,11.0,10.0,1.0
2024.0,1.0,PARIS,0750463W,LUCAS DE NEHOU,NEHOU 4 R DES FEUILLANTINES,75005.0,75056,PARIS,75105,PARIS  5E  ARRONDISSEMENT,SECTEUR PUBLIC,23C20022409,2BMA2  VERRIER DECORATEUR,23C200,BMA EN 2 ANS : 2EME ANNEE,19.0,16.0,3.0
