UAI;LIBELLÉFORMATION;MEFSTAT11;NB_VOEUX_CONFIRMES;STATUT;CAPACITEPSUP
0370749N;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;180;Apprentissage;8
0281180F;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;37;Apprentissage;15
0411086H;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;2;Apprentissage;50
0442689J;BTS - Services - Communication - en apprentissage;32211032003;134;Apprentissage;25
0442689J;Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif - en apprentissage;23K00033501;59;Apprentissage;25
0851692C;Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif - en apprentissage;23K00033501;50;Apprentissage;25
0721712V;Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif - en apprentissage;23K00033501;37;Apprentissage;25
0870019Y;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;222;Apprentissage;24
0352275H;BTS - Services - Tourisme - en apprentissage;32211033426;107;Apprentissage;12
0492470U;Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif - en apprentissage;23K00033501;67;Apprentissage;25
9741965T;BTS - Services - Tourisme - en apprentissage;32211033426;14;Apprentissage;7
0333614Z;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;83;Apprentissage;60
0333614Z;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;89;Apprentissage;30
0623373E;BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - en apprentissage;32211022316;14;Apprentissage;13
0592969G;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;66;Apprentissage;15
0312504D;BTS - Production - Systèmes constructifs bois et habitat - en apprentissage;32211023412;74;Apprentissage;16
0875095R;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;48;Apprentissage;40
0333016Z;BTS - Services - Commerce International - en apprentissage;32211031215;363;Apprentissage;50
0333016Z;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;60;Apprentissage;50
0221909F;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;32211020116;59;Apprentissage;12
0100687T;BTS - Agricole - Gestion forestière - en apprentissage;32212021304;170;Apprentissage;24
0631450J;Certificat de Spécialisation - Sommellerie - en apprentissage;23K00033414;7;Apprentissage;6
0150006A;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;30;Apprentissage;5
0451335G;BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage;32211025014;66;Apprentissage;15
0101158E;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;10;Apprentissage;2
0101158E;BTS - Services - Commerce International - en apprentissage;32211031215;10;Apprentissage;2
0101158E;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;12;Apprentissage;2
0101158E;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;11;Apprentissage;2
0101158E;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;4;Apprentissage;2
0101158E;BTS - Services - Gestion de la PME - en apprentissage;32211031409;6;Apprentissage;2
0101158E;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;9;Apprentissage;2
0755978R;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;131;Apprentissage;40
0673167D;BTS - Services - Gestion de la PME - en apprentissage;32211031409;123;Apprentissage;50
0870056N;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;32211020116;101;Apprentissage;5
0941915W;BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage;32211033608;4;Apprentissage;5
0941974K;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;1081;Apprentissage;10
0380033E;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;128;Apprentissage;6
0694533C;BTS - Services - Professions immobilières - en apprentissage;32211031312;319;Apprentissage;40
0332441Z;Certificat de Spécialisation - Cybersécurité;23K00025509;253;Scolaire;15
0875023M;Certificat de Spécialisation - Cybersécurité;23K00025509;69;Scolaire;12
0650026A;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;87;Apprentissage;4
0610698C;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;41;Apprentissage;10
0312695L;BTS - Services - Tourisme - en apprentissage;32211033426;46;Apprentissage;20
0312695L;BTS - Services - Economie sociale familiale - en apprentissage;32211033206;96;Apprentissage;20
0312695L;BTS - Services - Communication - en apprentissage;32211032003;133;Apprentissage;20
0312695L;BTS - Services - Edition - en apprentissage;32211032208;46;Apprentissage;20
0312695L;BTS - Services - Professions immobilières - en apprentissage;32211031312;177;Apprentissage;20
0312695L;BTS - Services - Diététique et nutrition - en apprentissage;32211033115;188;Apprentissage;20
0752099Z;BTS - Services - Tourisme - en apprentissage;32211033426;607;Apprentissage;75
0752099Z;BTS - Services - Communication - en apprentissage;32211032003;543;Apprentissage;75
0770943G;BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique - en apprentissage;32211022709;165;Apprentissage;12
0134478X;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;19;Apprentissage;15
0760054W;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;92;Apprentissage;3
0760096S;BTS - Services - Comptabilité et gestion - en apprentissage;32211031408;281;Apprentissage;15
0760096S;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;261;Apprentissage;11
0755811J;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;179;Apprentissage;35
0755811J;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;305;Apprentissage;35
0755432X;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;32211020116;226;Apprentissage;30
0353011H;BTS - Services - Communication - en apprentissage;32211032003;106;Apprentissage;7
0756460P;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;330;Apprentissage;40
0756460P;BTS - Services - Support à l'action managériale - en apprentissage;32211032409;155;Apprentissage;40
0756460P;BTS - Services - Gestion de la PME - en apprentissage;32211031409;151;Apprentissage;40
0756460P;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;257;Apprentissage;40
9711342G;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;90;Apprentissage;20
0501219D;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;54;Apprentissage;4
0762403Z;BTS - Services - Management en hôtellerie restauration - en apprentissage;32211033422;10;Apprentissage;12
9720926Z;BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage;32211031216;28;Apprentissage;20
0601500E;Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage;23K00025406;3;Apprentissage;10
0021796S;Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage;23K00025406;6;Apprentissage;10
0021740F;Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage;23K00025406;6;Apprentissage;10
0381603L;BTS - Services - Opticien-Lunetier - en apprentissage;32211033107;310;Apprentissage;6
0110012D;Certificat de Spécialisation - Technicien(ne) en réseaux électriques - en apprentissage;23K00025508;25;Apprentissage;15
0673219K;BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage;32211025215;62;Apprentissage;14
0142248T;BTS - Services - Gestion de la PME - en apprentissage;32211031409;85;Apprentissage;22
0142248T;BTS - Services - Services et prestations des secteurs sanitaire et social - en apprentissage;32211033002;43;Apprentissage;10
0142248T;BTS - Services - Tourisme - en apprentissage;32211033426;137;Apprentissage;18
0573812J;BTS - Services - Gestion de la PME - en apprentissage;32211031409;66;Apprentissage;30
0573812J;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;135;Apprentissage;60
9720945V;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;102;Apprentissage;50
9720945V;BTS - Services - Gestion de la PME - en apprentissage;32211031409;80;Apprentissage;50
9720945V;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;94;Apprentissage;50
0881672P;BTS - Services - Professions immobilières - en apprentissage;32211031312;38;Apprentissage;15
0301875A;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;58;Apprentissage;12
0301875A;BTS - Services - Gestion de la PME - en apprentissage;32211031409;27;Apprentissage;12
0301875A;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;37;Apprentissage;14
0161238J;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;99;Apprentissage;60
0161238J;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;105;Apprentissage;60
0900029T;BTS - Services - Gestion de la PME - en apprentissage;32211031409;125;Apprentissage;30
0011276G;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;314;Apprentissage;15
0691644M;Certificat de Spécialisation - Maintenance des installations oléohydrauliques et pneumatiques - en apprentissage;23K00025123;20;Apprentissage;9
0301881G;BTS - Services - Services informatiques aux organisations - en apprentissage;32211032612;67;Apprentissage;30
0301881G;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;79;Apprentissage;30
0301881G;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;70;Apprentissage;30
0693452C;BTS - Services - Tourisme - en apprentissage;32211033426;188;Apprentissage;20
0501219D;BTS - Services - Gestion de la PME - en apprentissage;32211031409;62;Apprentissage;15
0781946S;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;146;Apprentissage;40
0851372E;BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage;32212021015;104;Apprentissage;24
0851372E;BTS - Agricole - Aménagements paysagers - en apprentissage;32212021401;124;Apprentissage;24
0251643A;BTS - Agricole - Métiers de l'élevage: développement, production et conseil - en apprentissage;32212021207;195;Apprentissage;30
0561454B;Certificat de Spécialisation Agricole - Arboriste-élagueur - en apprentissage;23G00021406;29;Apprentissage;6
0561757F;Certificat de Spécialisation Agricole - Production, transformation et commercialisation des produits fermiers - en apprentissage;23G00021213;7;Apprentissage;10
0561757F;Certificat de Spécialisation Agricole - Arboriste-élagueur - en apprentissage;23G00021406;32;Apprentissage;10
0693704B;BTS - Services - Management Commercial Opérationnel - en apprentissage;32211031213;186;Apprentissage;12
0693704B;BTS - Services - Gestion des transports et logistique associée - en apprentissage;32211031103;66;Apprentissage;12
0693704B;BTS - Services - Gestion de la PME - en apprentissage;32211031409;121;Apprentissage;12
0693704B;BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage;32211031212;283;Apprentissage;12
