UAI,LIBELLÉFORMATION,MEFSTAT11,NB_VOEUX_CONFIRMES,STATUT,CAPACITEPSUP
0772893B,BTS - Services - Commerce International - en apprentissage - Entièrement en distanciel,32211031215,167.0,Apprentissage,30.0
0772893B,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,82.0,Apprentissage,15.0
0693733H,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,215.0,Apprentissage,31.0
0693733H,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,85.0,Apprentissage,10.0
0693733H,BTS - Services - Gestion de la PME - en apprentissage,32211031409,144.0,Apprentissage,21.0
0693733H,BTS - Services - Professions immobilières - en apprentissage,32211031312,168.0,Apprentissage,15.0
0781069N,"BTS - Agricole - Analyse, conduite et stratégie de l'entreprise agricole, option Territoires métropolitains - en apprentissage",32212021015,28.0,Apprentissage,30.0
0711934S,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage,32211033608,2.0,Apprentissage,10.0
0062221G,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,117.0,Apprentissage,20.0
0641772D,BTS - Services - Collaborateur juriste notarial - en apprentissage,32211034502,77.0,Apprentissage,5.0
0410955R,Certificat de Spécialisation Agricole - Conduites de productions maraîchères  - en apprentissage,23G00021108,6.0,Apprentissage,12.0
0810095N,Certificat de Spécialisation - Animation-gestion de projets dans le secteur sportif,23K00033501,49.0,Scolaire,24.0
0731364L,BTS - Agricole - Aménagements paysagers - en apprentissage,32212021401,166.0,Apprentissage,36.0
0755545V,BTS - Services - Collaborateur juriste notarial - en apprentissage,32211034502,397.0,Apprentissage,50.0
0755545V,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,104.0,Apprentissage,20.0
0755545V,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,204.0,Apprentissage,40.0
0380081G,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,245.0,Apprentissage,11.0
0660010C,BTS - Services - Assurance - en apprentissage,32211031311,171.0,Apprentissage,10.0
0593058D,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,82.0,Apprentissage,32.0
0597345N,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,55.0,Apprentissage,60.0
0520939N,BTS - Agricole - Gestion et protection de la nature,32212021308,114.0,Scolaire,18.0
0540042C,BTS - Production - Conception de produits industriels - en apprentissage,32211020009,87.0,Apprentissage,15.0
0422315N,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,132.0,Apprentissage,60.0
9720926Z,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,74.0,Apprentissage,20.0
0313007A,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,242.0,Apprentissage,30.0
0470974D,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,100.0,Apprentissage,50.0
0860034V,BTS - Services - Commerce International - en apprentissage,32211031215,360.0,Apprentissage,3.0
0531021X,BTS - Services - Professions immobilières - en apprentissage,32211031312,48.0,Apprentissage,12.0
0301673F,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,29.0,Apprentissage,10.0
0741236S,BTS - Agricole - Aménagements paysagers - en apprentissage,32212021401,53.0,Apprentissage,16.0
0210096R,BTS - Services - Collaborateur juriste notarial - en apprentissage,32211034502,182.0,Apprentissage,15.0
0442416M,BTS - Production - Bâtiment - en apprentissage,32211023012,105.0,Apprentissage,20.0
0670084C,BTS - Production - Bioqualité - en apprentissage,32211022106,179.0,Apprentissage,6.0
0750436S,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,2387.0,Apprentissage,40.0
0342419V,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,89.0,Apprentissage,64.0
0342419V,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,192.0,Apprentissage,32.0
0341821V,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,179.0,Apprentissage,96.0
0341821V,BTS - Services - Gestion de la PME - en apprentissage,32211031409,70.0,Apprentissage,32.0
0341821V,BTS - Services - Support à l'action managériale - en apprentissage,32211032409,72.0,Apprentissage,32.0
0341821V,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,92.0,Apprentissage,32.0
0341821V,BTS - Services - Gestion des transports et logistique associée - en apprentissage,32211031103,88.0,Apprentissage,32.0
0341821V,BTS - Services - Tourisme - en apprentissage,32211033426,194.0,Apprentissage,32.0
0134280G,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,33.0,Apprentissage,15.0
0134280G,BTS - Services - Gestion de la PME - en apprentissage,32211031409,18.0,Apprentissage,15.0
0561456D,BTS - Agricole - Génie des équipements agricoles - en apprentissage,32212021007,83.0,Apprentissage,24.0
0142132S,Certificat de Spécialisation - Métiers du bar,23K00033404,219.0,Scolaire,12.0
0062221G,BTS - Services - Gestion de la PME - en apprentissage,32211031409,66.0,Apprentissage,30.0
0313002V,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,255.0,Apprentissage,90.0
0313002V,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,284.0,Apprentissage,90.0
0313002V,BTS - Services - Gestion de la PME - en apprentissage,32211031409,152.0,Apprentissage,90.0
0133787W,BTS - Services - Communication - en apprentissage,32211032003,161.0,Apprentissage,15.0
0756180K,BTS - Services - Services informatiques aux organisations - en apprentissage,32211032612,286.0,Apprentissage,56.0
0133787W,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,129.0,Apprentissage,15.0
0694061P,BTS - Services - Management opérationnel de la sécurité - en apprentissage,32211034401,104.0,Apprentissage,10.0
0134308M,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,44.0,Apprentissage,8.0
0134308M,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,71.0,Apprentissage,8.0
0694253Y,BTS - Services - Professions immobilières - en apprentissage,32211031312,168.0,Apprentissage,20.0
0694253Y,BTS - Services - Métiers de l'audio-visuel opt : gestion de la production - en apprentissage,32211032328,107.0,Apprentissage,10.0
0694253Y,BTS - Services - Métiers de l'audio-visuel opt : métiers de l'image - en apprentissage,32211032329,225.0,Apprentissage,10.0
0694253Y,BTS - Services - Métiers de l'audio-visuel opt : métiers du son - en apprentissage,32211032330,188.0,Apprentissage,10.0
0690128P,BTS - Production - Electrotechnique - en apprentissage,32211025520,484.0,Apprentissage,16.0
0260023J,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,19.0,Apprentissage,4.0
0260023J,BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage,32211031216,71.0,Apprentissage,3.0
0492451Y,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage",32211020116,56.0,Apprentissage,25.0
0762169V,BTS - Production - Conception et Réalisation de Systèmes Automatiques,32211020111,80.0,Scolaire,15.0
0762169V,BTS - Production - Electrotechnique,32211025520,117.0,Scolaire,24.0
0762284V,BTS - Agricole - Gestion forestière,32212021304,197.0,Scolaire,50.0
0762600N,BTS - Production - Maintenance des systèmes - option A Systèmes de production,32211025014,105.0,Scolaire,30.0
0762601P,BTS - Services - Support à l'action managériale,32211032409,70.0,Scolaire,15.0
0762652V,BTS - Agricole - Technico-commercial - Spécialité alimentation et boisson - en apprentissage,32212031205,20.0,Apprentissage,20.0
0762652V,"BTS - Agricole - Métiers de l'élevage: développement, production et conseil - en apprentissage",32212021207,204.0,Apprentissage,20.0
0762652V,"BTS - Agricole - Analyses biologiques, biotechnologiques, agricoles et environnementales - en apprentissage",32212022115,147.0,Apprentissage,20.0
0762652V,"BTS - Agricole - QUalité, ALimentation, Innovation et Maîtrise Sanitaire (BioQUALIM) aliments et processus technologiques - en apprentissage",32212022117,37.0,Apprentissage,18.0
0840935K,BTS - Production - Métiers de la mode-vêtements,32211024207,538.0,Scolaire,16.0
9730010Y,BTS - Services - Banque ,32211031313,137.0,Scolaire,20.0
0762765T,BTS - Production - Maintenance des véhicules option véhicules de transport routier,32211025216,56.0,Scolaire,10.0
0762879S,BTS - Services - Support à l'action managériale,32211032409,308.0,Scolaire,24.0
0762879S,BTS - Services - Management Commercial Opérationnel,32211031213,937.0,Scolaire,35.0
0762880T,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux",32211020116,224.0,Scolaire,15.0
0762911B,BTS - Production - Bioanalyses en laboratoire de contrôle,32211022209,428.0,Scolaire,30.0
0762964J,BTS - Production - Enveloppe des bâtiments : conception et réalisation,32211023205,122.0,Scolaire,15.0
0762964J,"BTS - Production - Fluide, énergie, domotique - option A génie climatique et fluidique",32211022709,130.0,Scolaire,30.0
0762964J,BTS - Production - Bâtiment,32211023012,307.0,Scolaire,30.0
0762964J,BTS - Production - Travaux publics,32211023206,214.0,Scolaire,24.0
0762964J,BTS - Production - Métiers du géomètre-topographe et de la modélisation numérique,32211023108,191.0,Scolaire,15.0
0760058A,BTS - Production - Etude et réalisation d'agencement,32211023305,653.0,Scolaire,30.0
0250067M,BTS - Services - Management opérationnel de la sécurité,32211034401,174.0,Scolaire,24.0
0755203Y,BTS - Services - Biologie médicale - en apprentissage,32211033112,420.0,Apprentissage,30.0
0120006S,Certificat de Spécialisation - Technicien(ne) en soudage - en apprentissage,23K00025406,18.0,Apprentissage,12.0
0763417B,BTS - Agricole - Agronomie et cultures durables - en apprentissage,32212021115,25.0,Apprentissage,20.0
0880152M,Certificat de Spécialisation - Technicien(ne) en tuyauterie,23K00025407,8.0,Scolaire,10.0
0142106N,BTS - Production - Assistance technique d'ingénieur - en apprentissage,32211025001,27.0,Apprentissage,15.0
0370036N,BTS - Services - Management Commercial Opérationnel - en apprentissage,32211031213,661.0,Apprentissage,18.0
0371395R,BTS - Agricole - Développement et animation de projets territoriaux - en apprentissage,32212034101,23.0,Apprentissage,15.0
0880152M,Certificat de Spécialisation - Technicien(ne) en tuyauterie - en apprentissage,23K00025407,13.0,Apprentissage,5.0
0342156J,BTS - Production - Maintenance des véhicules option voitures particulières - en apprentissage,32211025215,90.0,Apprentissage,15.0
0342156J,BTS - Production - Maintenance des systèmes - option A Systèmes de production - en apprentissage,32211025014,46.0,Apprentissage,15.0
0190010H,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux - en apprentissage",32211025521,44.0,Apprentissage,3.0
0760058A,BTS - Production - Management économique de la construction,32211023013,170.0,Scolaire,15.0
0142468G,BTS - Services - Négociation et digitalisation de la Relation Client - en apprentissage,32211031212,122.0,Apprentissage,25.0
0142468G,BTS - Services - Tourisme - en apprentissage,32211033426,84.0,Apprentissage,25.0
0142468G,BTS - Services - Conseil et commercialisation de solutions techniques - en apprentissage,32211031216,36.0,Apprentissage,25.0
0451805T,BTS - Services - Comptabilité et gestion - en apprentissage,32211031408,76.0,Apprentissage,10.0
0763237F,BTS - Services - Management en hôtellerie restauration,32211033422,130.0,Scolaire,36.0
0952187L,BTS - Services - Management en hôtellerie restauration - en apprentissage,32211033422,384.0,Apprentissage,60.0
0763409T,BTS - Services - Professions immobilières,32211031312,407.0,Scolaire,35.0
0770918E,BTS - Production - Bioanalyses en laboratoire de contrôle,32211022209,342.0,Scolaire,30.0
0770918E,BTS - Services - Support à l'action managériale,32211032409,254.0,Scolaire,35.0
0770918E,BTS - Services - Services et prestations des secteurs sanitaire et social,32211033002,279.0,Scolaire,24.0
0770918E,BTS - Services - Comptabilité et gestion,32211031408,417.0,Scolaire,35.0
0770918E,BTS - Services - Economie sociale familiale,32211033206,291.0,Scolaire,24.0
0770920G,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux",32211020116,468.0,Scolaire,28.0
0770920G,BTS - Production - Conception des processus de réalisation de produits (1ère année commune),32211022316,49.0,Scolaire,24.0
0770920G,BTS - Production - Electrotechnique,32211025520,180.0,Scolaire,24.0
0770920G,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option B : Electronique et réseaux",32211025521,296.0,Scolaire,35.0
0770922J,"BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux",32211020116,605.0,Scolaire,24.0
0770922J,BTS - Production - Electrotechnique,32211025520,247.0,Scolaire,24.0
0770922J,BTS - Services - Comptabilité et gestion,32211031408,551.0,Scolaire,35.0
0770924L,BTS - Services - Support à l'action managériale,32211032409,113.0,Scolaire,24.0
0311375B,BTS - Services - Métiers de l'esthétique-cosmétique-parfumerie - en apprentissage,32211033608,166.0,Apprentissage,13.0
0770926N,BTS - Services - Management Commercial Opérationnel,32211031213,665.0,Scolaire,35.0
0770930T,BTS - Services - Professions immobilières,32211031312,804.0,Scolaire,35.0
0770931U,BTS - Production - Conception et Réalisation de Systèmes Automatiques,32211020111,153.0,Scolaire,30.0
0770931U,BTS - Production - Electrotechnique,32211025520,194.0,Scolaire,30.0
0770934X,BTS - Production - Conception de produits industriels,32211020009,202.0,Scolaire,28.0
0770934X,BTS - Production - Conception et Réalisation de Systèmes Automatiques,32211020111,330.0,Scolaire,28.0
0770934X,BTS - Production - Electrotechnique - en apprentissage,32211025520,360.0,Apprentissage,18.0
0770934X,BTS - Services - Management Commercial Opérationnel,32211031213,1075.0,Scolaire,35.0
0770934X,BTS - Services - Négociation et digitalisation de la Relation Client,32211031212,1386.0,Scolaire,35.0
0770934X,BTS - Services - Comptabilité et gestion,32211031408,794.0,Scolaire,24.0
0770934X,BTS - Services - Services informatiques aux organisations,32211032612,923.0,Scolaire,70.0
0770938B,BTS - Production - Maintenance des systèmes - option A Systèmes de production,32211025014,158.0,Scolaire,24.0
0770938B,BTS - Services - Etudes de réalisation d'un projet de communication - 1ère année commune,32211032209,180.0,Scolaire,22.0
0770940D,BTS - Services - Management Commercial Opérationnel,32211031213,224.0,Scolaire,27.0
