MEF,FORMATION_DIPLOME,MEF_STAT_11
2472510132,40025101,23820025101
2472500432,40025004,23820025004
2472520232,40025202,23820025202
2472520332,40025203,23820025203
2472520432,40025204,23820025204
2472520532,40025205,23820025205
1613209941,55032099,24130032099
1613219941,55032199,24130032199
1613239941,55032399,24130032399
1613249941,55032499,24130032499
1613259941,55032599,24130032599
1613269941,55032699,24130032699
1613319941,55033199,24130033199
1613329941,55033299,24130033299
1613339941,55033399,24130033399
1613349941,55033499,24130033499
1613359941,55033599,24130033599
2423320233,50033202,23330033202
1613369941,55033699,24130033699
1613409941,55034099,24130034099
2423130633,50031306,23330031306
1613419941,55034199,24130034199
1613429941,55034299,24130034299
1613439941,55034399,24130034399
1613449941,55034499,24130034499
1613459941,55034599,24130034599
1613469941,55034699,24130034699
1612019942,55020199,24140020199
1612109942,55021099,24140021099
1612119942,55021199,24140021199
1612129942,55021299,24140021299
1612149942,55021499,24140021499
1612209942,55022099,24140022099
1612219942,55022199,24140022199
1612239942,55022399,24140022399
1612249942,55022499,24140022499
1612259942,55022599,24140022599
1612269942,55022699,24140022699
1612309942,55023099,24140023099
1612319942,55023199,24140023199
1612329942,55023299,24140023299
1612339942,55023399,24140023399
1612409942,55024099,24140024099
2422410831,50024108,23310024108
2432120111,51021201,23410021201
2432310211,51023102,23410023102
2432310311,51023103,23410023103
2432320111,51023201,23410023201
2432320211,51023202,23410023202
2432330111,51023301,23410023301
2432230411,51022304,23410022304
2432540111,51025401,23410025401
2432540311,51025403,23410025403
2432510911,51025109,23410025109
2432520211,51025202,23410025202
2432510211,51025102,23410025102
1613129944,55031299,24160031299
1613149944,55031499,24160031499
1613159944,55031599,24160031599
1613209944,55032099,24160032099
1613219944,55032199,24160032199
1613239944,55032399,24160032399
1613249944,55032499,24160032499
1613259944,55032599,24160032599
1613309944,55033099,24160033099
1613319944,55033199,24160033199
1613329944,55033299,24160033299
1613339944,55033399,24160033399
1613359944,55033599,24160033599
1613369944,55033699,24160033699
1613409944,55034099,24160034099
1613419944,55034199,24160034199
1613439944,55034399,24160034399
1613449944,55034499,24160034499
1613459944,55034599,24160034599
1613469944,55034699,24160034699
7421099911,38110999,44310010999
7401099911,58110999,44110010999
7431099911,48110999,44410010999
7511099911,48210999,46210010999
2422599932,50025999,23320025999
2472270133,40022701,23830022701
2472270233,40022702,23830022702
2472330233,40023302,23830023302
2472540133,40025401,23830025401
2472540233,40025402,23830025402
2011301111,47013011,22121813011
2472500133,40025001,23830025001
2472510133,40025101,23830025101
3102220111,32022201,32111022201
2472500433,40025004,23830025004
2472520233,40025202,23830025202
2472520333,40025203,23830025203
2472520433,40025204,23830025204
2472510433,40025104,23830025104
2472510533,40025105,23830025105
2472550133,40025501,23830025501
2472500233,40025002,23830025002
2472550333,40025503,23830025503
2472240133,40022401,23830022401
2473220333,40032203,23830032203
2473220233,40032202,23830032202
2472500333,40025003,23830025003
2472220133,40022201,23830022201
2422240731,50022407,23310022407
2422330431,50023304,23310023304
2422330531,50023305,23310023305
2422270531,50022705,23310022705
2422270631,50022706,23310022706
2422321131,50023211,23310023211
2422270731,50022707,23310022707
2712121921,50321219,23211021219
3722120899,36321208,33200021208
2422330731,50023307,23310023307
2422330831,50023308,23310023308
2422330931,50023309,23310023309
2422331031,50023310,23310023310
2422540131,50025401,23310025401
2422232631,50022326,23310022326
2472510532,40025105,23820025105
2472550132,40025501,23820025501
2472500232,40025002,23820025002
2472550332,40025503,23820025503
2472240132,40022401,23820022401
2473220332,40032203,23820032203
2473220232,40032202,23820032202
2472220132,40022201,23820022201
2472250132,40022501,23820022501
2472210132,40022101,23820022101
2472400132,40024001,23820024001
2472340232,40023402,23820023402
2472000132,40020001,23820020001
2472300132,40023001,23820023001
2473240132,40032401,23820032401
2473140132,40031401,23820031401
2473120132,40031201,23820031201
2473110132,40031101,23820031101
2422550731,50025507,23310025507
2422550732,50025507,23320025507
2422550231,50025502,23310025502
2423110533,50031105,23330031105
2423110633,50031106,23330031106
2422551131,50025511,23310025511
2422551132,50025511,23320025511
2423111133,50031111,23330031111
2422512933,50025129,23330025129
2423430233,50034302,23330034302
2423130333,50031303,23330031303
2422550331,50025503,23310025503
2422550332,50025503,23320025503
2423130433,50031304,23330031304
2423240333,50032403,23330032403
2423130533,50031305,23330031305
2423130233,50031302,23330031302
2422410832,50024108,23320024108
2422421131,50024211,23310024211
2422421231,50024212,23310024212
2422421232,50024212,23320024212
2422421331,50024213,23310024213
2422421332,50024213,23320024213
2422430731,50024307,23310024307
2422430131,50024301,23310024301
2422430132,50024301,23320024301
2423310231,50033102,23310033102
2423310232,50033102,23320033102
2422430232,50024302,23320024302
2422430331,50024303,23310024303
2422430332,50024303,23320024303
2422430431,50024304,23310024304
2422340931,50023409,23310023409
2422340932,50023409,23320023409
2422500631,50025006,23310025006
2422342231,50023422,23310023422
2422342232,50023422,23320023422
2422260831,50022608,23310022608
2422260832,50022608,23320022608
2422342331,50023423,23310023423
2422342332,50023423,23320023423
2422310231,50023102,23310023102
2422310232,50023102,23320023102
2423110431,50031104,23310031104
2423110432,50031104,23320031104
2423110131,50031101,23310031101
2423110132,50031101,23320031101
2422270131,50022701,23310022701
2422270231,50022702,23310022702
2422270232,50022702,23320022702
2422270331,50022703,23310022703
2422270332,50022703,23320022703
7501099911,58210999,46110010999
7024150111,59941501,41310041501
2462530121,40025301,23710025301
2452530111,40025301,23610025301
2472530131,40025301,23810025301
2472530132,40025301,23820025301
2712123121,50321231,23211021231
2422340532,50023405,23320023405
2422340632,50023406,23320023406
2422235231,50022352,23310022352
2422235232,50022352,23320022352
2403340511,50033405,23110033405
2403340611,50033406,23110033406
2403340711,50033407,23110033407
3113342221,32033422,32211033422
2402212311,50022123,23110022123
2403440111,50034401,23110034401
2402271111,50022711,23110022711
2402513211,50025132,23110025132
2403222111,50032221,23110032221
2422231631,50022316,23310022316
2422340732,50023407,23320023407
2422231732,50022317,23320022317
2403222311,50032223,23110032223
2403350111,50033501,23110033501
3011102122,37011021,31121111021
2403222011,50032220,23110032220
3011102722,37011027,31121111027
3011102822,37011028,31121111028
3011102922,37011029,31121111029
3011103022,37011030,31121111030
3011102322,37011023,31121111023
2021301111,47013011,22131813011
3011102222,37011022,31121111022
2403430511,50034305,23110034305
2423310331,50033103,23310033103
2423310332,50033103,23320033103
2422232731,50022327,23310022327
2422541431,50025414,23310025414
2712112522,50321125,23221021125
2712112621,50321126,23211021126
2712112622,50321126,23221021126
2712112721,50321127,23211021127
2542510422,45025104,25120025104
2712112722,50321127,23221021127
2712112821,50321128,23211021128
2712112822,50321128,23221021128
2712121421,50321214,23211021214
2712121422,50321214,23221021214
2712121521,50321215,23211021215
2712121522,50321215,23221021215
2712121621,50321216,23211021216
2712121622,50321216,23221021216
2712121721,50321217,23211021217
2712121722,50321217,23221021217
2712121821,50321218,23211021218
2712121822,50321218,23221021218
2712121922,50321219,23221021219
2712122021,50321220,23211021220
2712122022,50321220,23221021220
2712122121,50321221,23211021221
2712122122,50321221,23221021221
2712122222,50321222,23221021222
2712122321,50321223,23211021223
2712122322,50321223,23221021223
2712122421,50321224,23211021224
2712122521,50321225,23211021225
2712122522,50321225,23221021225
2712122621,50321226,23211021226
2712122622,50321226,23221021226
2712122722,50321227,23221021227
2712122821,50321228,23211021228
2422240131,50022401,23310022401
2422240132,50022401,23320022401
2422240231,50022402,23310022402
2422240232,50022402,23320022402
2422240331,50022403,23310022403
2422240332,50022403,23320022403
2542510522,45025105,25120025105
2422241231,50022412,23310022412
2422241232,50022412,23320022412
2543120621,45031206,25110031206
2422240431,50022404,23310022404
2422240432,50022404,23320022404
2422241331,50022413,23310022413
2422241332,50022413,23320022413
2422241431,50022414,23310022414
2422241432,50022414,23320022414
2422240532,50022405,23320022405
2422241531,50022415,23310022415
2422241532,50022415,23320022415
2422241631,50022416,23310022416
2422241731,50022417,23310022417
2422241732,50022417,23320022417
2412271121,50022711,23210022711
2412271122,50022711,23220022711
2412513222,50025132,23220025132
2542330122,45023301,25120023301
2532210411,01022104,23910022104
2413430521,50034305,23210034305
2413430522,50034305,23220034305
2462500521,40025005,23710025005
2542550121,45025501,25110025501
2542550321,45025503,25110025503
2542550421,45025504,25110025504
2542551121,45025511,25110025511
2542230221,45022302,25110022302
2542230621,45022306,25110022306
2542340121,45023401,25110023401
2542310321,45023103,25110023103
2542510821,45025108,25110025108
2543130521,45031305,25110031305
2542420421,45024204,25110024204
2542420521,45024205,25110024205
2542420621,45024206,25110024206
2542210421,45022104,25110022104
2542400121,45024001,25110024001
2542410521,45024105,25110024105
2542420121,45024201,25110024201
2512421021,40124210,23C10024210
2542420221,45024202,25110024202
2542420321,45024203,25110024203
2542550621,45025506,25110025506
2542551221,45025512,25110025512
3112500421,32025004,32211025004
2542400521,45024005,25110024005
2542270421,45022704,25110022704
2542270521,45022705,25110022705
3112000521,32020005,32211020005
3112000522,32020005,32221020005
2712210721,50322107,23211022107
2712210722,50322107,23221022107
2712123122,50321231,23221021231
3113140522,32031405,32221031405
3113240522,32032405,32221032405
3112340921,32023409,32211023409
2422235233,50022352,23330022352
2423360231,50033602,23310033602
2423360731,50033607,23310033607
2423360831,50033608,23310033608
2423360832,50033608,23320033608
2423360932,50033609,23320033609
2423340131,50033401,23310033401
2423340132,50033401,23320033401
2422343433,50023434,23330023434
2422235533,50022355,23330022355
2142100511,43321005,22132921005
3103310211,32033102,32111033102
3102220211,32022202,32111022202
3102210211,32022102,32111022102
3102250211,32022502,32111022502
3102100711,32021007,32111021007
3102410511,32024105,32111024105
3102410611,32024106,32111024106
3112220421,32022204,32211022204
3102410711,32024107,32111024107
3102400211,32024002,32111024002
2423221833,50032218,23330032218
2422242333,50022423,23330022423
2422242633,50022426,23330022426
2422233833,50022338,23330022338
2443120321,51031203,23510031203
3113360121,32033601,32211033601
3113360122,32033601,32221033601
3113430221,32034302,32211034302
3183341011,32033410,32311033410
3113341222,32033412,32221033412
3113341322,32033413,32221033413
3183320111,32033201,32333033201
3123320132,32033201,32321033201
3123320133,32033201,32331033201
3113320221,32033202,32211033202
3113320222,32033202,32221033202
3113210121,32032101,32211032101
3113210122,32032101,32221032101
3133310733,32233107,32332033107
3102199911,32021999,32111021999
3102399911,32023999,32111023999
3102299911,32022999,32111022999
3102599911,32025999,32111025999
3103299911,32032999,32111032999
3102499911,32024999,32111024999
3113341422,32033414,32221033414
3113341522,32033415,32221033415
3103199911,32031999,32111031999
3103399911,32033999,32111033999
3102099911,32020999,32111020999
3103499911,32034999,32111034999
3109999911,32099999,32111099999
2011000111,47010001,22121810001
2021000111,47010001,22131810001
2011300111,47013001,22121213001
2021300111,47013001,22131213001
2011301011,47013010,22121813010
2021301011,47013010,22131813010
2011300211,47013002,22121213002
2011300311,47013003,22121213003
2542320422,45023204,25120023204
2542320722,45023207,25120023207
2542330322,45023303,25120023303
2542270122,45022701,25120022701
2542270222,45022702,25120022702
2542330522,45023305,25120023305
2542340422,45023404,25120023404
2542340522,45023405,25120023405
2802101099,50321010,23I01021010
2542270722,45022707,25120022707
2542500122,45025001,25120025001
3113130321,32031303,32211031303
3113130322,32031303,32221031303
3112000421,32020004,32211020004
3112000422,32020004,32221020004
2542210322,45022103,25120022103
2542410222,45024102,25120024102
2422233831,50022338,23310022338
2502330411,40123304,23B10023304
2512330421,40123304,23C10023304
2542421622,45024216,25120024216
2512330422,40123304,23C20023304
2423221931,50032219,23310032219
2422234431,50022344,23310022344
